Unnamed: 0,word,lemma,onset,offset,logfreq,pos,section,top_down,bottom_up,left_corner
10691,yours,yours,3859.8989999999994,3860.6839999999997,3.194747053289606,PRON,7,2,2,2
10692,would,would,3860.6839999999997,3860.7739999999994,7.530855461230048,VERB,7,2,1,2
10693,call,call,3860.7739999999994,3861.1139999999996,5.169346985251076,VERB,7,2,1,2
10694,me,me,3861.1139999999996,3861.2739999999994,6.944665633002234,PRON,7,2,2,2
10695,out,out,3861.2739999999994,3861.4439999999995,7.190751389443204,SCONJ,7,2,2,2
10696,of,of,3861.4439999999995,3861.5439999999994,10.576559568665022,ADP,7,2,1,2
10697,my,my,3861.5439999999994,3861.6939999999995,7.222784972952155,DET,7,4,2,3
10698,burrow,burrow,3861.6939999999995,3862.1539999999995,0.5966913447423159,NOUN,7,2,3,3
10699,like,like,3862.1539999999995,3862.4239999999995,6.800971528784123,SCONJ,7,2,1,2
10700,music,music,3862.4239999999995,3862.9929999999995,4.866995843894645,NOUN,7,2,8,3
10701,and,and,3863.2969999999996,3863.6519999999996,10.263048328453316,CCONJ,7,3,1,2
10702,then,then,3863.6519999999996,3863.8019999999997,7.007600613951853,ADV,7,1,1,1
10703,look,look,3863.8019999999997,3864.1609999999996,5.519619222982875,VERB,7,2,3,3
10704,you,you,3864.4309999999996,3864.7059999999997,7.992843190830359,PRON,7,2,2,2
10705,see,see,3864.7059999999997,3864.9159999999997,6.977001451718952,VERB,7,2,1,2
10706,the,the,3864.9159999999997,3865.0059999999994,11.115800481137065,DET,7,2,1,2
10707,wheat,wheat,3865.0059999999994,3865.3359999999993,3.372523521077548,NOUN,7,1,1,1
10708,fields,fields,3865.3359999999993,3865.7559999999994,4.298060615870212,NOUN,7,1,2,2
10709,down,down,3865.7559999999994,3866.0159999999996,6.282248055132532,ADP,7,2,1,2
10710,there,there,3866.0159999999996,3866.2849999999994,7.628371701531627,ADV,7,1,4,2
10711,i,i,3866.8289999999997,3866.9639999999995,8.500758884952813,PRON,7,3,2,3
10712,don,do,3866.9639999999995,3867.1739999999995,7.253965659872986,AUX,7,2,1,2
10713,t,not,3867.1739999999995,3867.2339999999995,8.652789949703957,PART,7,1,1,1
10714,eat,eat,3867.2339999999995,3867.3939999999993,3.9478147695262034,VERB,7,2,1,2
10715,bread,bread,3867.3939999999993,3867.7389999999996,3.63297025967442,NOUN,7,2,5,3
10716,wheat,wheat,3868.1329999999994,3868.3479999999995,3.372523521077548,NOUN,7,3,2,3
10717,is,is,3868.3479999999995,3868.4679999999994,9.270023374137356,AUX,7,2,1,2
10718,of,of,3868.4679999999994,3868.5679999999993,10.576559568665022,ADP,7,2,1,2
10719,no,no,3868.5679999999993,3868.7179999999994,7.480597496498434,DET,7,3,1,2
10720,use,use,3868.7179999999994,3869.0779999999995,6.5196781204752,VERB,7,1,2,2
10721,to,to,3869.0779999999995,3869.2079999999996,10.106224294072677,ADP,7,2,1,2
10722,me,me,3869.2079999999996,3869.3919999999994,6.944665633002234,PRON,7,2,7,3
10723,the,the,3869.9459999999995,3870.0109999999995,11.115800481137065,DET,7,4,1,2
10724,wheat,wheat,3870.0109999999995,3870.2409999999995,3.372523521077548,NOUN,7,1,1,1
10725,fields,fields,3870.2409999999995,3870.6509999999994,4.298060615870212,NOUN,7,1,2,2
10726,mean,mean,3870.6509999999994,3870.8309999999997,5.219598781836631,VERB,7,2,1,2
10727,nothing,nothing,3870.8309999999997,3871.1709999999994,5.6507332535663855,PRON,7,2,2,2
10728,to,to,3871.1709999999994,3871.3209999999995,10.106224294072677,ADP,7,2,1,2
10729,me,me,3871.3209999999995,3871.5059999999994,6.944665633002234,PRON,7,2,5,3
10730,and,and,3871.8449999999993,3871.99,10.263048328453316,CCONJ,7,1,1,1
10731,that,that,3871.99,3872.1699999999996,9.22325659724273,DET,7,3,2,3
10732,s,is,3872.1699999999996,3872.2899999999995,9.270023374137356,AUX,7,2,1,2
10733,sad,sad,3872.2899999999995,3872.7449999999994,3.243256193593578,ADJ,7,2,5,3
10734,but,but,3873.4729999999995,3873.5979999999995,8.170553440359209,CCONJ,7,2,1,2
10735,your,your,3873.5979999999995,3873.8279999999995,6.857019723766016,DET,7,3,2,3
10736,hair,hair,3873.8279999999995,3874.298,4.410006521180839,NOUN,7,2,3,3
10737,is,is,3874.298,3874.4679999999994,9.270023374137356,AUX,7,2,1,2
10738,the,the,3874.4679999999994,3874.5279999999993,11.115800481137065,DET,7,3,1,2
10739,colour,color,3874.5279999999993,3874.8479999999995,4.474856468233842,NOUN,7,1,2,2
10740,of,of,3874.8479999999995,3875.0179999999996,10.576559568665022,ADP,7,2,1,2
10741,gold,gold,3875.0179999999996,3875.4919999999997,4.58261778151758,NOUN,7,2,4,3
10742,so,so,3875.7469999999994,3876.1919999999996,7.514636259384674,SCONJ,7,2,1,2
10743,it,it,3876.1919999999996,3876.3119999999994,8.891153872448442,PRON,7,3,2,3
10744,ll,will,3876.3119999999994,3876.4119999999994,7.539186617561429,VERB,7,2,1,2
10745,be,be,3876.4119999999994,3876.5919999999996,8.716207971151853,AUX,7,2,1,2
10746,wonderful,wonderful,3876.5919999999996,3877.2819999999997,3.5979148187398424,ADJ,7,2,2,2
10747,when,when,3877.2819999999997,3877.4219999999996,7.562213604926971,ADV,7,3,2,3
10748,you,you,3877.4219999999996,3877.5319999999997,7.992843190830359,PRON,7,3,2,3
10749,ve,have,3877.5319999999997,3877.6119999999996,8.165193017977023,AUX,7,2,1,2
10750,tamed,tamed,3877.6119999999996,3878.0419999999995,0.3359006447222553,VERB,7,2,1,2
10751,me,me,3878.0419999999995,3878.2409999999995,6.944665633002234,PRON,7,2,12,3
10752,the,the,3878.6699999999996,3878.7449999999994,11.115800481137065,DET,7,5,1,2
10753,wheat,wheat,3878.7449999999994,3879.2249999999995,3.372523521077548,NOUN,7,1,2,2
10754,which,which,3879.4089999999997,3879.5439999999994,8.287981264700422,DET,7,3,2,3
10755,is,is,3879.5439999999994,3879.7639999999997,9.270023374137356,AUX,7,3,1,2
10756,golden,golden,3879.7639999999997,3880.2789999999995,3.6555811687124216,ADJ,7,2,6,3
10757,will,will,3880.5879999999997,3880.7329999999997,7.539186617561429,VERB,7,2,1,2
10758,remind,remind,3880.7329999999997,3881.1229999999996,2.509029994685204,VERB,7,2,1,2
10759,me,me,3881.1229999999996,3881.2729999999997,6.944665633002234,PRON,7,2,2,2
10760,of,of,3881.2729999999997,3881.3529999999996,10.576559568665022,ADP,7,2,1,2
10761,you,you,3881.3529999999996,3881.6429999999996,7.992843190830359,PRON,7,2,6,3
10762,and,and,3882.0869999999995,3882.4719999999998,10.263048328453316,CCONJ,7,1,1,1
10763,i,i,3882.4719999999998,3882.5619999999994,8.500758884952813,PRON,7,3,2,3
10764,ll,will,3882.5619999999994,3882.6719999999996,7.539186617561429,VERB,7,2,1,2
10765,love,love,3882.6719999999996,3883.0419999999995,5.583684261042379,VERB,7,2,1,2
10766,the,the,3883.0419999999995,3883.2619999999997,11.115800481137065,DET,7,3,1,2
10767,sound,sound,3883.2619999999997,3883.7019999999993,4.824546650733057,NOUN,7,1,2,2
10768,of,of,3883.7019999999993,3883.8019999999997,10.576559568665022,ADP,7,2,1,2
10769,the,the,3883.8019999999997,3883.8619999999996,11.115800481137065,DET,7,3,1,2
10770,wind,wind,3883.8619999999996,3884.2919999999995,4.291746284043674,NOUN,7,1,2,2
10771,blowing,blowing,3884.2919999999995,3884.682,2.2163733961749803,VERB,7,2,1,2
10772,through,through,3884.682,3884.8619999999996,6.7084014937906655,ADP,7,2,1,2
10773,the,the,3884.8619999999996,3884.9519999999993,11.115800481137065,DET,7,2,1,2
10774,wheat,wheat,3884.9519999999993,3885.3259999999996,3.372523521077548,NOUN,7,1,11,2
10775,the,the,3886.6079999999997,3886.6929999999993,11.115800481137065,DET,7,3,1,2
10776,fox,fox,3886.6929999999993,3887.1129999999994,3.07680521958047,PROPN,7,1,2,2
10777,went,went,3887.1129999999994,3887.3529999999996,5.639386165628231,VERB,7,2,1,2
10778,silent,silent,3887.3529999999996,3887.9529999999995,3.606149806514941,ADJ,7,2,1,2
10779,and,and,3887.9529999999995,3888.0729999999994,10.263048328453316,CCONJ,7,1,1,1
10780,gazed,gazed,3888.0729999999994,3888.5829999999996,1.953722410859884,VERB,7,1,2,2
10781,at,at,3888.5829999999996,3888.6829999999995,8.371404122348569,ADP,7,2,1,2
10782,the,the,3888.6829999999995,3888.7529999999997,11.115800481137065,DET,7,3,1,2
10783,little,little,3888.7529999999997,3889.0029999999997,6.329168168121289,ADJ,7,1,1,1
10784,prince,prince,3889.0029999999997,3889.423,4.224934131925703,NOUN,7,1,2,2
10785,for,for,3889.423,3889.5629999999996,9.022419166371732,ADP,7,2,1,2
10786,a,a,3889.5629999999996,3889.6329999999994,9.87220326249636,DET,7,2,1,2
10787,long,long,3889.6329999999994,3889.9529999999995,6.404136953465499,ADJ,7,1,1,1
10788,time,time,3889.9529999999995,3890.432,7.298783339292532,NOUN,7,1,7,2
10789,please,please,3891.1649999999995,3891.7199999999993,4.049137969384021,INTJ,7,4,2,3
10790,tame,tame,3892.1989999999996,3892.5239999999994,1.3817088637782624,ADV,7,2,1,2
10791,me,me,3892.5239999999994,3892.7689999999993,6.944665633002234,PRON,7,2,4,3
10792,he,he,3893.2029999999995,3893.2879999999996,8.557202055435473,PRON,7,2,2,2
10793,said,said,3893.2879999999996,3893.673,6.866599895560644,VERB,7,2,3,3
10794,i,i,3894.6109999999994,3894.7059999999997,8.500758884952813,PRON,7,4,2,3
10795,really,really,3894.7059999999997,3895.0459999999994,5.229235205360593,ADV,7,2,2,2
10796,want,want,3895.0459999999994,3895.2659999999996,5.571963900035353,VERB,7,2,1,2
10797,to,to,3895.2659999999996,3895.6659999999997,10.106224294072677,ADP,7,2,4,3
10798,the,the,3895.8899999999994,3895.9549999999995,11.115800481137065,DET,7,2,1,2
10799,little,little,3895.9549999999995,3896.1749999999997,6.329168168121289,ADJ,7,1,1,1
10800,prince,prince,3896.1749999999997,3896.5649999999996,4.224934131925703,PROPN,7,1,2,2
10801,replied,replied,3896.5649999999996,3897.0249999999996,4.028418412105934,VERB,7,2,3,3
10802,but,but,3897.0249999999996,3897.6949999999997,8.170553440359209,CCONJ,7,2,1,2
10803,i,i,3897.6949999999997,3897.7949999999996,8.500758884952813,PRON,7,2,2,2
10804,don,do,3897.7949999999996,3898.0249999999996,7.253965659872986,AUX,7,2,1,2
10805,t,not,3898.0249999999996,3898.0849999999996,8.652789949703957,PART,7,1,1,1
10806,have,have,3898.0849999999996,3898.2449999999994,8.165193017977023,AUX,7,2,1,2
10807,much,much,3898.2449999999994,3898.5749999999994,6.634948682648827,ADJ,7,2,1,2
10808,time,time,3898.5749999999994,3899.048,7.298783339292532,NOUN,7,1,5,2
10809,i,i,3899.5519999999997,3899.6069999999995,8.500758884952813,PRON,7,3,2,3
10810,have,have,3899.6069999999995,3899.807,8.165193017977023,AUX,7,2,1,2
10811,friends,friends,3899.807,3900.2169999999996,4.9750771986955415,NOUN,7,3,1,2
10812,to,to,3900.2169999999996,3900.2969999999996,10.106224294072677,PART,7,3,1,2
10813,discover,discover,3900.2969999999996,3900.8669999999997,3.5133348815990053,VERB,7,2,5,3
10814,and,and,3900.8669999999997,3901.0269999999996,10.263048328453316,CCONJ,7,1,1,1
10815,many,many,3901.0269999999996,3901.2969999999996,6.8326221661666215,ADJ,7,2,1,2
10816,things,things,3901.2969999999996,3901.6769999999997,5.802329833380781,NOUN,7,1,1,1
10817,to,to,3901.6769999999997,3901.7669999999994,10.106224294072677,PART,7,3,1,2
10818,understand,understand,3901.7669999999994,3902.5369999999994,4.948759890378168,VERB,7,2,8,3
10819,one,one,3903.5439999999994,3903.7289999999994,7.9086812336929855,NUM,7,3,2,3
10820,only,only,3903.7289999999994,3904.1989999999996,7.270521632557186,ADV,7,2,2,2
10821,understands,understands,3904.1989999999996,3905.1889999999994,2.141876288936156,VERB,7,2,1,2
10822,the,the,3905.1889999999994,3905.2589999999996,11.115800481137065,DET,7,2,1,2
10823,things,things,3905.2589999999996,3905.7689999999993,5.802329833380781,NOUN,7,1,2,2
10824,that,that,3905.7689999999993,3905.9289999999996,9.22325659724273,DET,7,2,1,2
10825,one,one,3905.9289999999996,3906.1589999999997,7.9086812336929855,NUM,7,3,2,3
10826,tames,tames,3906.1589999999997,3907.0389999999998,-1.7675547805312375,NOUN,7,3,2,3
10827,said,said,3907.0389999999998,3907.2689999999993,6.866599895560644,VERB,7,2,1,2
10828,the,the,3907.2689999999993,3907.3389999999995,11.115800481137065,DET,7,2,1,2
10829,fox,fox,3907.3389999999995,3907.8279999999995,3.07680521958047,PROPN,7,1,8,2
10830,men,men,3908.1719999999996,3908.8369999999995,6.354230900683031,NOUN,7,3,2,3
10831,no,no,3908.8369999999995,3908.9969999999994,7.480597496498434,ADV,7,2,1,2
10832,longer,longer,3908.9969999999994,3909.3969999999995,5.057137127747676,ADV,7,1,2,2
10833,have,have,3909.3969999999995,3909.6769999999997,8.165193017977023,AUX,7,2,1,2
10834,the,the,3909.6769999999997,3909.7569999999996,11.115800481137065,DET,7,2,1,2
10835,time,time,3909.7569999999996,3910.1969999999997,7.298783339292532,NOUN,7,1,1,1
10836,to,to,3910.1969999999997,3910.307,10.106224294072677,PART,7,3,1,2
10837,get,get,3910.307,3910.4769999999994,5.998986188506828,AUX,7,2,1,2
10838,to,to,3910.4769999999994,3910.5769999999993,10.106224294072677,PART,7,3,1,2
10839,know,know,3910.5769999999993,3910.7769999999996,6.2411526536443045,VERB,7,2,1,2
10840,anything,anything,3910.7769999999996,3911.2559999999994,5.070914758313443,PRON,7,2,11,3
10841,they,they,3911.7599999999993,3911.8749999999995,8.044690441969406,PRON,7,3,2,3
10842,buy,buy,3911.8749999999995,3912.1749999999997,3.997191017798024,VERB,7,2,1,2
10843,things,things,3912.1749999999997,3912.5749999999994,5.802329833380781,NOUN,7,3,2,3
10844,ready,ready,3912.5749999999994,3912.8349999999996,4.613039144366787,ADJ,7,2,2,2
10845,made,made,3912.8349999999996,3913.1549999999997,6.839401488953406,VERB,7,3,1,2
10846,in,in,3913.1549999999997,3913.2249999999995,9.970445020661009,ADP,7,2,1,2
10847,the,the,3913.2249999999995,3913.2949999999996,11.115800481137065,DET,7,2,1,2
10848,shops,shops,3913.2949999999996,3913.8189999999995,2.880994596083568,NOUN,7,1,8,2
10849,but,but,3914.4019999999996,3914.4969999999994,8.170553440359209,CCONJ,7,2,1,2
10850,as,as,3914.4969999999994,3914.6679999999997,8.884250056228082,SCONJ,7,2,1,2
10851,there,there,3914.6679999999997,3914.8569999999995,7.628371701531627,PRON,7,3,2,3
10852,aren,are,3914.8569999999995,3915.0169999999994,8.452121194672523,AUX,7,2,1,2
10853,t,not,3915.0169999999994,3915.0679999999993,8.652789949703957,PART,7,1,1,1
10854,any,any,3915.0679999999993,3915.2469999999994,7.127212042438352,DET,7,3,1,2
10855,shops,shops,3915.2469999999994,3915.6369999999997,2.880994596083568,NOUN,7,1,2,2
10856,that,that,3915.6369999999997,3915.8179999999993,9.22325659724273,DET,7,3,2,3
10857,sell,sell,3915.8179999999993,3916.048,3.812887518456716,VERB,7,3,1,2
10858,friends,friends,3916.048,3916.6569999999997,4.9750771986955415,NOUN,7,2,9,3
10859,men,men,3916.9759999999997,3917.2609999999995,6.354230900683031,NOUN,7,2,2,2
10860,no,no,3917.2609999999995,3917.4309999999996,7.480597496498434,ADV,7,2,1,2
10861,longer,longer,3917.4309999999996,3917.7709999999997,5.057137127747676,ADV,7,1,2,2
10862,have,have,3917.7709999999997,3918.0209999999997,8.165193017977023,AUX,7,2,1,2
10863,any,any,3918.0209999999997,3918.2109999999993,7.127212042438352,DET,7,2,1,2
10864,friends,friends,3918.2109999999993,3918.8059999999996,4.9750771986955415,NOUN,7,1,4,2
10865,if,if,3919.6039999999994,3919.6689999999994,7.59155894453893,SCONJ,7,3,1,2
10866,you,you,3919.6689999999994,3919.7289999999994,7.992843190830359,PRON,7,3,2,3
10867,want,want,3919.7289999999994,3919.9489999999996,5.571963900035353,VERB,7,2,1,2
10868,a,a,3919.9489999999996,3919.9889999999996,9.87220326249636,DET,7,3,1,2
10869,friend,friend,3919.9889999999996,3920.5589999999993,4.8686107940668375,NOUN,7,1,2,2
10870,tame,tame,3921.1029999999996,3921.5279999999993,1.3817088637782624,ADV,7,2,1,2
10871,me,me,3921.5279999999993,3921.7479999999996,6.944665633002234,PRON,7,2,8,3
10872,what,what,3922.9349999999995,3923.0999999999995,7.344589846836358,PRON,7,3,2,3
10873,should,should,3923.0999999999995,3923.2899999999995,6.938187486102339,VERB,7,2,1,2
10874,i,i,3923.2899999999995,3923.3999999999996,8.500758884952813,PRON,7,2,2,2
10875,do,do,3923.3999999999996,3923.7499999999995,7.253965659872986,AUX,7,3,2,3
10876,asked,asked,3924.1439999999993,3924.4589999999994,5.393491173417632,VERB,7,2,1,2
10877,the,the,3924.4589999999994,3924.5289999999995,11.115800481137065,DET,7,2,1,2
10878,little,little,3924.5289999999995,3924.7789999999995,6.329168168121289,ADJ,7,1,1,1
10879,prince,prince,3924.7789999999995,3925.2079999999996,4.224934131925703,NOUN,7,1,6,2
10880,you,you,3926.1109999999994,3926.2059999999997,7.992843190830359,PRON,7,4,2,3
10881,have,have,3926.2059999999997,3926.4059999999995,8.165193017977023,AUX,7,2,1,2
10882,to,to,3926.4059999999995,3926.5759999999996,10.106224294072677,PART,7,3,1,2
10883,be,be,3926.5759999999996,3926.7059999999997,8.716207971151853,AUX,7,2,1,2
10884,very,very,3926.7059999999997,3927.0259999999994,6.851819646651834,ADV,7,2,1,2
10885,patient,patient,3927.0259999999994,3927.7149999999997,4.993421313361568,ADJ,7,1,7,2
10886,replied,replied,3927.9249999999997,3928.2899999999995,4.028418412105934,VERB,7,2,2,2
10887,the,the,3928.2899999999995,3928.3699999999994,11.115800481137065,DET,7,2,1,2
10888,fox,fox,3928.3699999999994,3928.8539999999994,3.07680521958047,PROPN,7,1,3,2
10889,first,first,3929.2879999999996,3930.1029999999996,7.06373286043649,ADV,7,3,2,3
10890,you,you,3930.1029999999996,3930.173,7.992843190830359,PRON,7,2,2,2
10891,ll,will,3930.173,3930.2329999999997,7.539186617561429,VERB,7,2,1,2
10892,sit,sit,3930.2329999999997,3930.4629999999997,3.9309232649286265,VERB,7,2,1,2
10893,down,down,3930.4629999999997,3930.7729999999997,6.282248055132532,ADP,7,2,2,2
10894,a,a,3930.7729999999997,3930.8129999999996,9.87220326249636,DET,7,2,1,2
10895,little,little,3930.8129999999996,3931.1329999999994,6.329168168121289,ADJ,7,1,1,1
10896,way,way,3931.1329999999994,3931.2929999999997,6.563474635948921,NOUN,7,1,2,2
10897,away,away,3931.2929999999997,3931.5029999999997,5.731948721982551,ADV,7,2,1,2
10898,from,from,3931.5029999999997,3931.7029999999995,8.387608286867547,ADP,7,2,1,2
10899,me,me,3931.7029999999995,3931.8429999999994,6.944665633002234,PRON,7,2,4,3
10900,like,like,3931.8429999999994,3932.1529999999993,6.800971528784123,SCONJ,7,2,1,2
10901,this,this,3932.1529999999993,3932.5529999999994,8.485516748555685,DET,7,3,2,3
10902,in,in,3932.5529999999994,3932.6129999999994,9.970445020661009,ADP,7,2,1,2
10903,the,the,3932.6129999999994,3932.8329999999996,11.115800481137065,DET,7,2,1,2
10904,grass,grass,3932.8329999999996,3933.3469999999998,3.606937026447827,NOUN,7,1,8,2
10905,i,i,3933.7459999999996,3934.1809999999996,8.500758884952813,PRON,7,4,2,3
10906,ll,will,3934.1809999999996,3934.2709999999997,7.539186617561429,VERB,7,2,1,2
10907,watch,watch,3934.2709999999997,3934.5509999999995,3.995978049921598,VERB,7,2,1,2
10908,you,you,3934.5509999999995,3934.6209999999996,7.992843190830359,PRON,7,2,2,2
10909,out,out,3934.6209999999996,3934.8109999999997,7.190751389443204,ADP,7,2,2,2
10910,of,of,3934.8109999999997,3934.8709999999996,10.576559568665022,ADP,7,2,1,2
10911,the,the,3934.8709999999996,3934.9509999999996,11.115800481137065,DET,7,3,1,2
10912,corner,corner,3934.9509999999996,3935.3209999999995,3.8966047526997656,NOUN,7,1,2,2
10913,of,of,3935.3209999999995,3935.4309999999996,10.576559568665022,ADP,7,2,1,2
10914,my,my,3935.4309999999996,3935.7509999999993,7.222784972952155,DET,7,3,2,3
10915,eye,eye,3935.7509999999993,3936.0099999999993,4.646408094004336,NOUN,7,2,9,3
10916,and,and,3936.1989999999996,3936.3439999999996,10.263048328453316,CCONJ,7,1,1,1
10917,you,you,3936.3439999999996,3936.5039999999995,7.992843190830359,PRON,7,3,2,3
10918,won,will,3936.5039999999995,3936.6639999999998,7.539186617561429,VERB,7,2,1,2
10919,t,not,3936.6639999999998,3936.7039999999997,8.652789949703957,PART,7,1,1,1
10920,say,say,3936.7039999999997,3936.8739999999993,5.972689391781648,VERB,7,2,1,2
10921,anything,anything,3936.8739999999993,3937.3989999999994,5.070914758313443,PRON,7,2,6,3
10922,words,words,3937.9119999999994,3938.2469999999994,5.6625089893404255,NOUN,7,3,2,3
10923,are,are,3938.2469999999994,3938.3369999999995,8.452121194672523,AUX,7,2,1,2
10924,a,a,3938.3369999999995,3938.3869999999997,9.87220326249636,DET,7,3,1,2
10925,source,source,3938.3869999999997,3938.7569999999996,5.04413454263666,NOUN,7,1,2,2
10926,of,of,3938.7569999999996,3938.8569999999995,10.576559568665022,ADP,7,2,1,2
10927,misunderstandings,misunderstandings,3938.8569999999995,3940.0019999999995,0.8270222641159729,NOUN,7,2,6,3
10928,but,but,3940.4909999999995,3940.8959999999997,8.170553440359209,CCONJ,7,2,1,2
10929,every,every,3940.8959999999997,3941.2259999999997,6.210499670377649,DET,7,2,1,2
10930,day,day,3941.2259999999997,3941.6899999999996,6.3908109742079695,NOUN,7,1,2,2
10931,you,you,3941.9249999999997,3942.0399999999995,7.992843190830359,PRON,7,2,2,2
10932,ll,will,3942.0399999999995,3942.1299999999997,7.539186617561429,VERB,7,2,1,2
10933,be,be,3942.1299999999997,3942.24,8.716207971151853,AUX,7,2,1,2
10934,able,able,3942.24,3942.5199999999995,5.444234241448191,ADJ,7,2,1,2
10935,to,to,3942.5199999999995,3942.6099999999997,10.106224294072677,PART,7,3,1,2
10936,sit,sit,3942.6099999999997,3942.8599999999997,3.9309232649286265,VERB,7,2,1,2
10937,a,a,3942.8599999999997,3942.8999999999996,9.87220326249636,DET,7,3,1,2
10938,little,little,3942.8999999999996,3943.1399999999994,6.329168168121289,ADJ,7,1,2,2
10939,closer,closer,3943.1399999999994,3943.6189999999997,3.6606857197431535,ADJ,7,1,9,2
10940,the,the,3944.9609999999993,3945.0259999999994,11.115800481137065,DET,7,4,1,2
10941,next,next,3945.0259999999994,3945.3859999999995,5.626973421969243,ADJ,7,1,1,1
10942,day,day,3945.3859999999995,3945.5859999999993,6.3908109742079695,NOUN,7,1,2,2
10943,the,the,3945.5859999999993,3945.6759999999995,11.115800481137065,DET,7,2,1,2
10944,little,little,3945.6759999999995,3945.8959999999997,6.329168168121289,ADJ,7,1,1,1
10945,prince,prince,3945.8959999999997,3946.2959999999994,4.224934131925703,NOUN,7,1,3,2
10946,came,came,3946.2959999999994,3946.5759999999996,5.921310287184775,VERB,7,2,1,2
10947,back,back,3946.5759999999996,3946.9349999999995,6.243623063490716,ADV,7,2,4,3
10948,it,it,3947.8479999999995,3947.9729999999995,8.891153872448442,PRON,7,4,2,3
10949,would,would,3947.9729999999995,3948.1529999999993,7.530855461230048,VERB,7,2,1,2
10950,ve,have,3948.1529999999993,3948.2329999999997,8.165193017977023,AUX,7,2,1,2
10951,been,been,3948.2329999999997,3948.4029999999993,7.625497506397463,AUX,7,2,1,2
10952,better,better,3948.4029999999993,3948.673,5.652734764145549,ADJ,7,2,2,2
10953,to,to,3948.673,3948.7929999999997,10.106224294072677,PART,7,3,1,2
10954,come,come,3948.7929999999997,3949.0729999999994,6.057977679916096,VERB,7,2,1,2
10955,back,back,3949.0729999999994,3949.3029999999994,6.243623063490716,ADV,7,2,2,2
10956,at,at,3949.3029999999994,3949.3829999999994,8.371404122348569,ADP,7,2,1,2
10957,the,the,3949.3829999999994,3949.4729999999995,11.115800481137065,DET,7,3,1,2
10958,same,same,3949.4729999999995,3949.9429999999993,6.672918629076881,ADJ,7,1,1,1
10959,time,time,3949.9429999999993,3950.2629999999995,7.298783339292532,NOUN,7,1,2,2
10960,of,of,3950.2629999999995,3950.4429999999993,10.576559568665022,ADP,7,2,1,2
10961,day,day,3950.4429999999993,3950.7669999999994,6.3908109742079695,PROPN,7,2,12,3
10962,said,said,3951.0809999999997,3951.2559999999994,6.866599895560644,VERB,7,2,2,2
10963,the,the,3951.2559999999994,3951.3359999999993,11.115800481137065,DET,7,2,1,2
10964,fox,fox,3951.3359999999993,3951.7709999999997,3.07680521958047,PROPN,7,1,3,2
10965,if,if,3952.0999999999995,3952.7149999999997,7.59155894453893,SCONJ,7,3,1,2
10966,you,you,3952.7149999999997,3952.8149999999996,7.992843190830359,PRON,7,3,2,3
10967,come,come,3952.8149999999996,3953.1849999999995,6.057977679916096,VERB,7,2,1,2
10968,for,for,3953.1849999999995,3953.365,9.022419166371732,ADP,7,2,1,2
10969,example,example,3953.365,3953.8449999999993,5.98373474904604,NOUN,7,2,3,3
10970,at,at,3953.8449999999993,3953.9849999999997,8.371404122348569,ADP,7,2,1,2
10971,four,four,3953.9849999999997,3954.2949999999996,5.807962293565865,NUM,7,3,1,2
10972,o,o,3954.2949999999996,3954.3349999999996,5.08475279001415,NOUN,7,1,1,1
10973,clock,clock,3954.3349999999996,3954.6449999999995,2.9880528622101217,NOUN,7,1,2,2
10974,in,in,3954.6449999999995,3954.7249999999995,9.970445020661009,ADP,7,2,1,2
10975,the,the,3954.7249999999995,3954.8349999999996,11.115800481137065,DET,7,2,1,2
10976,afternoon,afternoon,3954.8349999999996,3955.4989999999993,3.79236070505946,NOUN,7,1,5,2
10977,from,from,3955.9329999999995,3956.1179999999995,8.387608286867547,ADP,7,2,1,2
10978,three,three,3956.1179999999995,3956.4679999999994,6.425792422401223,NUM,7,2,1,2
10979,o,o,3956.4679999999994,3956.4979999999996,5.08475279001415,X,7,1,1,1
10980,clock,clock,3956.4979999999996,3956.8879999999995,2.9880528622101217,PROPN,7,1,6,2
10981,i,i,3956.8879999999995,3956.9679999999994,8.500758884952813,PRON,7,2,2,2
10982,d,would,3956.9679999999994,3957.0579999999995,7.530855461230048,VERB,7,2,1,2
10983,start,start,3957.0579999999995,3957.3379999999997,4.6166045636137545,VERB,7,2,1,2
10984,to,to,3957.3379999999997,3957.4279999999994,10.106224294072677,PART,7,3,1,2
10985,feel,feel,3957.4279999999994,3957.6179999999995,5.099744469168032,VERB,7,2,1,2
10986,happy,happy,3957.6179999999995,3958.0369999999994,4.316233994123873,ADJ,7,2,2,2
10987,as,as,3958.3559999999998,3958.7809999999995,8.884250056228082,SCONJ,7,2,1,2
10988,the,the,3958.7809999999995,3958.8709999999996,11.115800481137065,DET,7,3,1,2
10989,time,time,3958.8709999999996,3959.2609999999995,7.298783339292532,NOUN,7,1,2,2
10990,got,got,3959.2609999999995,3959.4709999999995,5.329573756198591,VERB,7,2,1,2
10991,nearer,nearer,3959.4709999999995,3959.7909999999997,2.82814168136003,ADJ,7,2,11,3
10992,i,i,3959.7909999999997,3959.8909999999996,8.500758884952813,PRON,7,3,2,3
10993,d,would,3959.8909999999996,3960.3209999999995,7.530855461230048,VERB,7,2,1,2
10994,feel,feel,3960.3209999999995,3960.5709999999995,5.099744469168032,VERB,7,2,1,2
10995,happier,happier,3960.5709999999995,3961.0809999999997,1.7311421390517028,ADJ,7,2,1,2
