sentence,onset,offset,duration
once every minute i light the lamp and put it out again,2816.6219999999994,2819.4609999999993,2.838999999999942
that is funny,2820.3389999999995,2821.0029999999997,0.6640000000002146
where you live a day only lasts a minute,2821.5669999999996,2823.9619999999995,2.394999999999982
it is not funny at all said the lamplighter,2824.3609999999994,2827.0699999999997,2.7090000000002874
we have already been speaking for a month,2827.0699999999997,2828.8079999999995,1.737999999999829
a month,2829.4269999999997,2829.9869999999996,0.5599999999999454
yes,2830.5899999999997,2830.9749999999995,0.38499999999976353
thirty minutes thirty days,2831.1799999999994,2832.7839999999997,1.6040000000002692
good evening,2833.0579999999995,2833.5529999999994,0.49499999999989086
and he lit his lamp again,2834.1269999999995,2835.3109999999997,1.1840000000001965
the little prince watched him and felt that he loved this lamplighter who was so faithful to his orders,2836.4789999999994,2841.5769999999998,5.098000000000411
he remembered the sunsets which he himself had gone to seek in the past by moving his chair,2842.0459999999994,2847.1839999999997,5.138000000000375
he wanted to help his friend,2847.8379999999997,2849.1669999999995,1.3289999999997235
you know i know a way you can rest whenever you want,2850.4199999999996,2853.8629999999994,3.4429999999997563
i always want to said the lamplighter,2854.4759999999997,2856.8099999999995,2.3339999999998327
for it is possible to be both faithful and lazy at the same time,2857.3389999999995,2860.8879999999995,3.548999999999978
the little prince went on,2861.8809999999994,2863.0799999999995,1.1990000000000691
your planet is so small that you can go right round it in three strides,2863.9529999999995,2868.4519999999998,4.499000000000251
you only have to walk along rather slowly to always stay in the sun when you want to rest,2868.8109999999997,2874.5339999999997,5.722999999999956
you can walk and the day will last as long as you like,2874.5339999999997,2877.5719999999997,3.038000000000011
that does not do me much good said the lamplighter,2878.4649999999997,2880.8629999999994,2.3979999999996835
what i really love in life is to sleep,2881.2519999999995,2883.4069999999997,2.1550000000002
that is bad luck said the little prince,2884.1499999999996,2886.1489999999994,1.9989999999997963
that is bad luck said the lamplighter,2886.8119999999994,2888.7659999999996,1.9540000000001783
good morning,2889.0499999999997,2889.5799999999995,0.5299999999997453
and he put out his lamp,2890.0789999999997,2891.2039999999997,1.125
that man said the little prince to himself as he continued further on his journey that man would be despised by all the others by the king by the conceited man by the drinker and by the businessman,2892.2809999999995,2903.9049999999997,11.624000000000251
yet he is the only one that does not seem ridiculous to me,2904.3039999999996,2907.5379999999996,3.2339999999999236
perhaps it is because he thinks of something other than himself,2908.151,2911.066,2.9149999999999636
he breathed a sigh of regret and said to himself,2912.0629999999996,2914.633,2.5700000000001637
that man is the only one with whom i could have made friends but his planet is really very small,2915.3409999999994,2921.1489999999994,5.807999999999993
there is no room on it for two people,2921.6429999999996,2923.3819999999996,1.7390000000000327
what the little prince did not dare admit to himself was that he missed this blessed planet most of all because of the one thousand four hundred and forty sunsets every day,2924.5239999999994,2933.9299999999994,9.405999999999949
the sixth planet was ten times larger than the last,2934.294999999999,2937.4299999999994,3.1350000000002183
it was inhabited by an old gentleman who wrote enormous books,2937.7789999999995,2941.852999999999,4.073999999999614
oh look here comes an explorer,2942.9549999999995,2945.3389999999995,2.3840000000000146
he cried out when he caught sight of the little prince,2945.5929999999994,2948.091999999999,2.4989999999997963
the little prince sat down on the table and panted a little,2949.129999999999,2952.1239999999993,2.994000000000142
he had already travelled so far,2952.5979999999995,2954.4629999999993,1.8649999999997817
where do you come from,2955.140999999999,2956.0259999999994,0.8850000000002183
the old gentleman said to him,2956.3299999999995,2957.7849999999994,1.4549999999999272
what is that big book said the little prince,2958.562999999999,2960.850999999999,2.288000000000011
what do you do here,2961.0509999999995,2962.2199999999993,1.168999999999869
i am a geographer said the old gentleman,2962.7889999999993,2965.0229999999992,2.2339999999999236
what is a geographer,2965.7959999999994,2966.8259999999996,1.0300000000002
he is a scholar who knows the location of the seas the rivers the towns the mountains and the deserts,2967.6089999999995,2973.1069999999995,5.498000000000047
that is very interesting said the little prince,2973.7759999999994,2976.0639999999994,2.288000000000011
that really is at last a real profession,2976.832999999999,2979.0819999999994,2.249000000000251
and he glanced around at the planet of the geographer,2979.8649999999993,2982.3399999999992,2.474999999999909
he had never seen such a majestic planet before,2982.7589999999996,2985.801999999999,3.0429999999996653
your planet is very beautiful he said,2986.8849999999993,2989.3729999999996,2.4880000000002838
are there oceans,2989.6629999999996,2991.0019999999995,1.3389999999999418
i would not know said the geographer,2991.4859999999994,2993.3849999999993,1.8989999999998872
oh,2993.9589999999994,2994.2689999999993,0.30999999999994543
the little prince was disappointed,2994.8819999999996,2996.3719999999994,1.4899999999997817
and mountains,2997.149999999999,2998.0399999999995,0.8900000000003274
i would not know said the geographer,2998.5979999999995,3000.466999999999,1.8689999999996871
and towns and rivers and deserts,3001.3349999999996,3003.4499999999994,2.1149999999997817
i would not know that either said the geographer,3004.1179999999995,3006.2519999999995,2.1340000000000146
but you are a geographer,3007.2849999999994,3008.4799999999996,1.1950000000001637
that is true the geographer said,3009.3179999999993,3011.2319999999995,1.9140000000002146
but i am not an explorer,3011.7509999999993,3013.024999999999,1.2739999999998872
i do not have a single explorer,3013.5189999999993,3015.5379999999996,2.019000000000233
it is not for the geographer to count the towns the rivers the mountains the seas the oceans and the deserts,3015.8519999999994,3021.6609999999996,5.8090000000001965
the geographer is too important to go strolling about,3022.0949999999993,3025.0239999999994,2.9290000000000873
he does not leave his desk but he receives the explorers,3025.3079999999995,3028.7129999999993,3.4049999999997453
he asks them questions and he writes down their recollections,3028.7129999999993,3032.2449999999994,3.532000000000153
and if any of their recollections seem interesting to him the geographer orders an inquiry into that explorer 's moral character,3032.7039999999993,3039.4409999999993,6.73700000000008
why is that,3040.2189999999996,3040.8989999999994,0.6799999999998363
because an explorer who told lies would cause havoc to geography books so would an explorer who drank too much,3041.4079999999994,3048.5029999999992,7.0949999999998
why is that asked the little prince,3049.1469999999995,3051.1799999999994,2.0329999999999018
because intoxicated men see double so the geographer would record two mountains in a place where there was only one,3051.9339999999993,3058.3559999999993,6.4220000000000255
i know someone said the little prince who would make a bad explorer,3059.2789999999995,3062.946999999999,3.6679999999996653
that is possible so when the moral character of the explorer appears to be in order an inquiry is done into his discovery,3063.5649999999996,3071.5989999999993,8.03399999999965
you go to see it,3072.3519999999994,3073.1669999999995,0.8150000000000546
no that would be too complicated,3073.455999999999,3075.6449999999995,2.1890000000003056
but one requires the explorer to provide proof,3075.9839999999995,3078.5079999999994,2.5239999999998872
if for example the discovery in question was of a large mountain one would require that he bring back large stones from it,3078.832999999999,3086.5979999999995,7.765000000000327
the geographer suddenly became excited,3087.2969999999996,3089.2509999999993,1.9539999999997235
but you you come from far away,3089.4599999999996,3091.9749999999995,2.5149999999998727
you are an explorer,3091.9749999999995,3093.6339999999996,1.6590000000001055
you must describe your planet to me,3093.9429999999993,3095.6829999999995,1.7400000000002365
and the geographer having opened his big register sharpened his pencil,3096.455999999999,3100.6899999999996,4.234000000000378
the recitals of explorers are first recorded in pencil,3101.2329999999993,3104.1529999999993,2.9200000000000728
one waits until the explorer has provided proof before recording them in ink,3104.660999999999,3108.8049999999994,4.144000000000233
well said the geographer,3109.5379999999996,3111.0269999999996,1.4890000000000327
oh where i live said the little prince,3111.8099999999995,3114.4939999999992,2.6839999999997417
it is not very interesting,3114.6839999999993,3116.1229999999996,1.4390000000003056
everything is very small,3116.486999999999,3117.9019999999996,1.4150000000004184
i have three volcanoes two active volcanoes and one extinct one,3118.2809999999995,3122.5849999999996,4.304000000000087
but you never know,3122.5849999999996,3123.8229999999994,1.237999999999829
one never knows said the geographer,3124.2769999999996,3126.2559999999994,1.9789999999998145
i also have a flower,3126.9389999999994,3128.1189999999992,1.1799999999998363
we do not record flowers said the geographer,3128.5879999999993,3130.9919999999993,2.4039999999999964
why is that,3131.7799999999993,3132.5199999999995,0.7400000000002365
it is the prettiest thing,3132.7239999999993,3133.928999999999,1.2049999999999272
because flowers are ephemeral,3134.7419999999993,3136.3719999999994,1.6300000000001091
what does that mean ephemeral,3137.1349999999993,3138.8989999999994,1.7640000000001237
geography books said the geographer of all books are the most concerned with matters of consequence,3139.9319999999993,3146.1319999999996,6.200000000000273
they never become out dated,3146.5119999999993,3148.1459999999993,1.6340000000000146
it is very rare that a mountain changes position,3148.8839999999996,3151.9499999999994,3.0659999999998035
it is very rare that an ocean empties itself of its water,3152.3549999999996,3155.8859999999995,3.530999999999949
we write about eternal things,3156.3699999999994,3158.3899999999994,2.019999999999982
but extinct volcanoes can wake up interrupted the little prince,3159.2779999999993,3163.2199999999993,3.9420000000000073
what does ephemeral mean,3163.629999999999,3165.4389999999994,1.8090000000001965
whether volcanoes are extinct or active is of no consequence to us said the geographer,3166.3659999999995,3171.4139999999993,5.0479999999997744
the thing that matters to us is the mountain,3171.937999999999,3174.5269999999996,2.5890000000003965
it does not change,3174.850999999999,3176.1799999999994,1.3290000000001783
but what does ephemeral mean repeated the little prince who had never in his life let go of a question once he had asked it,3176.9679999999994,3183.8849999999993,6.916999999999916
it means which is at risk of imminent disappearance,3184.792999999999,3188.4909999999995,3.69800000000032
is my flower at risk of imminent disappearance,3189.5979999999995,3192.2429999999995,2.644999999999982
of course,3192.6369999999993,3193.2209999999995,0.5840000000002874
my flower is ephemeral,3194.1089999999995,3195.4089999999997,1.300000000000182
the little prince said to himself,3195.7039999999993,3197.2479999999996,1.5440000000003238
and she has only four thorns to defend herself against the world,3197.9609999999993,3201.6159999999995,3.6550000000002
and i have left her all alone on my planet,3201.8009999999995,3204.4499999999994,2.6489999999998872
that was his first moment of regret but he took heart once again,3205.4079999999994,3209.4349999999995,4.027000000000044
what place would you advise me to visit he asked,3210.5829999999996,3213.1469999999995,2.563999999999851
the planet earth replied the geographer,3213.629999999999,3215.6989999999996,2.0690000000004147
it has a good reputation,3216.1429999999996,3217.4829999999993,1.3399999999996908
and the little prince went away thinking of his flower,3218.410999999999,3221.1649999999995,2.75400000000036
so the seventh planet was the earth,3222.5959999999995,3224.5749999999994,1.9789999999998145
the earth is not just any old planet,3225.4229999999993,3227.7529999999992,2.3299999999999272
it has one hundred and eleven kings not forgetting of course the negro kings amongst them,3228.4709999999995,3233.5039999999995,5.032999999999902
seven thousand geographers,3233.9629999999993,3235.6569999999992,1.69399999999996
nine hundred thousand businessmen,3235.8569999999995,3237.6319999999996,1.775000000000091
seven million five hundred thousand heavy drinkers,3237.6319999999996,3240.9219999999996,3.2899999999999636
three hundred and eleven million conceited men,3240.9219999999996,3243.8239999999996,2.9020000000000437
that is to say about two billion grownups,3244.0879999999993,3247.0559999999996,2.968000000000302
to give you an idea of the size of the earth i will tell you that before the invention of electricity it was necessary to maintain over the span of the six continents a veritable army of four hundred and sixty two thousand five hundred and eleven streetlamp lighters,3247.8939999999993,3263.5869999999995,15.693000000000211
seen from a distance it made a wonderful spectacle,3264.2159999999994,3267.5089999999996,3.29300000000012
the movements of this army were regulated like those of an opera ballet,3268.3269999999993,3272.080999999999,3.7539999999999054
first came the turn of the lamplighters of new zealand and australia,3272.8299999999995,3276.3689999999992,3.53899999999976
having set their lamps alight they would go off to bed,3276.8379999999993,3280.0019999999995,3.1640000000002146
next came the turn of the lamplighters of china and siberia to enter into the dance,3280.330999999999,3285.2489999999993,4.91800000000012
then they too would disappear into the wings,3285.7079999999996,3288.2219999999993,2.513999999999669
then came the turn of the lamplighters of russia and the indies,3288.6059999999993,3292.3099999999995,3.7040000000001783
then those of africa and europe,3292.7539999999995,3294.9129999999996,2.1590000000001055
then those of south america,3295.2569999999996,3296.696999999999,1.4399999999995998
then those of north america,3297.0309999999995,3298.3909999999996,1.3600000000001273
and never would they make a mistake in their order of entry on stage,3298.709999999999,3302.9489999999996,4.2390000000004875
it was magnificent,3303.3879999999995,3305.1319999999996,1.7440000000001419
only the lamplighter of the single lamp of the north pole and his colleague at the single lamp of the south pole led lives of leisure,3306.1599999999994,3313.841999999999,7.681999999999789
they worked twice a year,3314.2009999999996,3315.6549999999993,1.4539999999997235
when one wants to be witty it can happen that one bends the truth a little,3316.8189999999995,3321.0879999999993,4.268999999999778
i have not been entirely honest in telling you about the lamplighters,3321.745999999999,3325.7199999999993,3.97400000000016
i run the risk of giving a fasle idea of our planet to those who do not know it,3326.2239999999993,3330.6579999999994,4.4340000000001965
men take up very little space on the earth,3331.3159999999993,3334.0949999999993,2.7789999999999964
if the two billion people who inhabit the earth were to stand upright and Suash together a little like for a meeting they would easily fit on one public Suare twenty miles long and twenty miles wide,3334.9729999999995,3346.9879999999994,12.014999999999873
all humanity could be piled up on the smallest pacific islet,3347.466999999999,3351.8999999999996,4.4330000000004475
the grownups of course will not believe you,3352.5079999999994,3354.5069999999996,1.999000000000251
they picture themselves as taking up a lot of space,3354.9659999999994,3357.7009999999996,2.7350000000001273
they think themselves as important as the baobabs,3357.8999999999996,3360.8689999999992,2.968999999999596
therefore you should advise them to do the math,3361.5319999999992,3363.676999999999,2.144999999999982
they adore numbers and that will please them,3364.0759999999996,3366.0709999999995,1.9949999999998909
but do not waste your time on this chore,3366.3649999999993,3368.359999999999,1.9949999999998909
there is no point,3368.359999999999,3369.2799999999993,0.9200000000000728
you trust me,3369.2799999999993,3370.0179999999996,0.7380000000002838
the little prince having arrived on earth was very surprised not to see anyone,3371.5349999999994,3375.5739999999996,4.039000000000215
he had already started to worry that he had got the wrong planet when a moon colored coil stirred in the sand,3376.0279999999993,3382.5899999999992,6.561999999999898
good evening said the little prince courteously,3383.4579999999996,3386.0319999999992,2.5739999999996144
good evening said the snake,3386.7299999999996,3388.484999999999,1.7549999999996544
on what planet have i come down on asked the little prince,3389.5569999999993,3392.7209999999995,3.1640000000002146
onto earth in africa the snake answered,3393.4039999999995,3396.4519999999993,3.0479999999997744
oh so there is no one on earth,3396.6909999999993,3399.3399999999992,2.6489999999998872
this is the desert,3400.0579999999995,3401.3119999999994,1.2539999999999054
there is no one in the deserts,3401.611999999999,3403.2609999999995,1.649000000000342
the earth is large said the snake,3403.4909999999995,3405.6349999999993,2.143999999999778
the little prince sat down on a stone and raised his eyes toward the sky,3406.5029999999992,3410.7469999999994,4.244000000000142
i wonder he said if the stars are lit so that each of us can one day find his own again,3411.7439999999992,3417.6869999999994,5.943000000000211
look at my planet,3418.1359999999995,3419.359999999999,1.2239999999997053
it is right there above us,3419.783999999999,3421.2029999999995,1.4190000000003238
but it is so far away,3421.5079999999994,3422.9119999999994,1.4039999999999964
it is beautiful said the snake,3423.7799999999993,3425.718999999999,1.9389999999998508
what has brought you here,3426.0879999999993,3427.5569999999993,1.469000000000051
i have been having some trouble with a flower said the little prince,3428.5349999999994,3431.7439999999992,3.2089999999998327
ah said the snake,3432.401999999999,3434.0959999999995,1.6940000000004147
and they were silent,3434.6449999999995,3435.609999999999,0.9649999999996908
where are the men asked the little prince at last,3437.1059999999993,3439.7749999999996,2.669000000000324
it is a bit lonely in the desert,3440.0239999999994,3442.0179999999996,1.9940000000001419
it is also lonely amongst men the snake said,3442.975999999999,3446.0749999999994,3.09900000000016
the little prince gazed at him for a long time,3447.2119999999995,3449.6869999999994,2.474999999999909
you are a funny animal he said finally as thin as a finger,3450.5399999999995,3454.8579999999993,4.317999999999756
but i am more powerful than the finger of a king said the snake,3455.3159999999993,3459.3899999999994,4.074000000000069
the little prince smiled,3460.0779999999995,3461.4579999999996,1.3800000000001091
you are not very powerful,3462.111999999999,3463.696999999999,1.5850000000000364
you have not even got any legs,3463.696999999999,3466.1269999999995,2.430000000000291
you can not even travel,3466.1269999999995,3467.343999999999,1.2169999999996435
i can carry you further than a ship said the snake,3468.316999999999,3471.4999999999995,3.1830000000004475
he wrapped himself around the little prince 's ankle like a golden bracelet,3472.1689999999994,3476.6069999999995,4.438000000000102
whoever i touch i send him back to the earth from which he came,3477.5149999999994,3481.7479999999996,4.233000000000175
he continued,3482.111999999999,3482.7869999999994,0.6750000000001819
but you are pure and you come from a star,3483.2559999999994,3486.5039999999995,3.2480000000000473
the little prince made no reply,3487.3719999999994,3489.080999999999,1.7089999999998327
i feel sorry for you so weak on this earth made of granite,3490.2089999999994,3494.2569999999996,4.048000000000229
i can help you if someday you become too homesick for your planet,3495.1749999999993,3499.6269999999995,4.4520000000002256
i can,3499.8119999999994,3500.7909999999993,0.9789999999998145
i understand very well said the little prince,3501.7799999999993,3504.3989999999994,2.619000000000142
but why do you always speak in riddles,3504.8229999999994,3507.2209999999995,2.3980000000001382
i solve them all said the snake,3508.178999999999,3510.5429999999997,2.3640000000004875
and they were silent,3511.2109999999993,3512.1859999999992,0.974999999999909
the little prince crossed the desert and met only with one flower a flower with three petals a nondescript flower belonging to no one,3513.2499999999995,3521.8209999999995,8.570999999999913
good morning said the little prince,3522.6039999999994,3524.4329999999995,1.8290000000001783
good morning said the flower,3524.9619999999995,3526.5609999999992,1.5989999999997053
where are the men asked the little prince politely,3527.3049999999994,3530.062999999999,2.757999999999811
the flower had once seen a caravan passing,3530.8759999999993,3533.225999999999,2.349999999999909
men i think there exists six or seven of them,3533.7599999999993,3537.1279999999992,3.367999999999938
i saw them years ago,3537.426999999999,3538.5819999999994,1.1550000000002
but you never know where to find them,3538.7759999999994,3540.4159999999993,1.6399999999998727
they are blown here and there by the wind,3540.754999999999,3542.7019999999993,1.9470000000001164
they lack roots,3543.0399999999995,3544.4099999999994,1.3699999999998909
it makes things very difficult for them,3544.4099999999994,3546.312999999999,1.9029999999997926
goodbye said the little prince,3547.294999999999,3548.9389999999994,1.6440000000002328
goodbye said the flower,3549.4029999999993,3550.9069999999992,1.5039999999999054
the little prince climbed a high mountain,3552.0859999999993,3554.2359999999994,2.150000000000091
the only mountains he had ever known were the three volcanoes that came up to his knees and he used the extinct volcano as a footstool,3554.9189999999994,3562.6959999999995,7.777000000000044
from a mountain as high as this one he said to himself i will be able to see the entire planet all at once and all the people,3563.7779999999993,3571.0749999999994,7.2970000000000255
but he saw nothing but sharp needles of rock,3571.9579999999996,3574.705999999999,2.7479999999995925
good morning he said courteously,3575.6689999999994,3577.7179999999994,2.048999999999978
good morning good morning good morning answered the echo,3578.216999999999,3581.4449999999993,3.2280000000000655
who are you said the little prince,3582.2329999999993,3584.2719999999995,2.0390000000002146
who are you who are you who are you answered the echo,3584.7959999999994,3588.1129999999994,3.3170000000000073
be my friends,3588.8369999999995,3589.901999999999,1.0649999999995998
i am all alone he said,3589.901999999999,3591.5459999999994,1.6440000000002328
i am all alone all alone all alone answered the echo,3592.0349999999994,3595.8579999999993,3.8229999999998654
what a funny planet he thought,3596.879999999999,3598.8829999999994,2.0030000000001564
it is all dry and all jagged and all barren and the people have no imagination,3599.341999999999,3604.9339999999993,5.592000000000098
they repeat whatever you say to them,3605.2429999999995,3607.2969999999996,2.0540000000000873
on my planet i had a flower,3608.129999999999,3609.754999999999,1.625
she was always the first to speak,3610.033999999999,3611.9329999999995,1.899000000000342
but it happened that the little prince having walked for a long time through the sands rocks and snow at last came across a road and all roads lead to the dwellings of men,3611.9779999999996,3623.4169999999995,11.43899999999985
good morning he said,3624.4599999999996,3625.8039999999996,1.344000000000051
it was a garden covered in roses,3626.3229999999994,3628.1469999999995,1.8240000000000691
good morning said the roses,3628.7259999999997,3630.6699999999996,1.94399999999996
good morning,3631.5079999999994,3632.1729999999993,0.6649999999999636
good morning,3633.0059999999994,3633.6609999999996,0.6550000000002001
good morning,3634.3439999999996,3634.9589999999994,0.6149999999997817
the little prince gazed at them,3636.5609999999997,3638.0899999999997,1.5289999999999964
they all looked just like his flower,3638.6489999999994,3640.6629999999996,2.0140000000001237
who are you he asked them stunned,3641.4609999999993,3643.6099999999997,2.149000000000342
we are roses the roses said,3644.2039999999997,3646.5529999999994,2.3489999999997053
we are roses,3647.0559999999996,3648.0309999999995,0.974999999999909
we are roses,3648.4699999999993,3649.3849999999993,0.9149999999999636
we are roses,3649.8689999999997,3650.8489999999997,0.9800000000000182
oh said the little prince,3652.0709999999995,3653.7849999999994,1.7139999999999418
and he suddenly felt very unhappy,3654.4439999999995,3656.6079999999997,2.1640000000002146
his flower had told him that she was the only one of her kind in the universe and here were five thousand of them all alike in one single garden,3657.4059999999995,3666.7939999999994,9.38799999999992
she would be very upset he said to himself if she saw this,3667.6819999999993,3671.4489999999996,3.76700000000028
she would cough and cough and pretend to die to avoid being laughed at and i would have to pretend to nurse her back to life to humble myself also because if i did not she really would allow herself to die,3672.0479999999993,3684.3659999999995,12.318000000000211
then he said to himself i thought i was rich with a flower that was one of a kind and all i have is a common rose,3685.2939999999994,3693.0099999999993,7.7159999999998945
that and my three volcanoes that come up to my knees,3693.6029999999996,3696.7579999999994,3.1549999999997453
one which is perhaps forever extinct,3696.7579999999994,3699.0659999999993,2.3079999999999927
that does not make me a very great prince and lying in the grass he started to cry,3699.7489999999993,3705.4349999999995,5.686000000000149
it was then that the fox appeared,3706.6629999999996,3708.5769999999993,1.91399999999976
good morning said the fox,3709.2209999999995,3710.7849999999994,1.5639999999998508
good morning responded the little prince politely who then turned around but saw nothing,3711.6029999999996,3716.9749999999995,5.371999999999844
i am right here the voice said under the apple tree,3717.5479999999993,3720.5009999999997,2.9530000000004293
who are you asked the little prince,3721.4739999999997,3723.4629999999997,1.9890000000000327
you are very pretty,3723.8919999999994,3724.8219999999997,0.930000000000291
i am a fox the fox said,3725.6049999999996,3727.3679999999995,1.76299999999992
come and play with me proposed the little prince,3728.1459999999997,3730.6059999999998,2.4600000000000364
i am so unhappy,3730.6059999999998,3732.1089999999995,1.5029999999997017
i can not play with you said the fox,3732.7629999999995,3734.5169999999994,1.7539999999999054
i am not tamed,3734.8309999999997,3735.6509999999994,0.819999999999709
oh i am sorry said the little prince,3736.4039999999995,3738.7369999999996,2.3330000000000837
but after some thought he added what does that mean tame,3739.3209999999995,3743.0389999999998,3.718000000000302
you are not from here said the fox,3743.7319999999995,3745.4609999999993,1.7289999999998145
what is it that you are looking for,3746.0539999999996,3747.3989999999994,1.3449999999998
i am looking for men said the little prince,3748.2269999999994,3750.5209999999997,2.294000000000324
what does tame mean,3750.7199999999993,3752.5789999999997,1.8590000000003783
men said the fox they have guns and they hunt,3753.3919999999994,3756.8049999999994,3.413000000000011
it is very bothersome,3757.3229999999994,3758.2329999999997,0.9100000000003092
they also raise chickens,3758.8369999999995,3760.5809999999997,1.7440000000001419
it is their sole interest,3760.8749999999995,3761.9699999999993,1.0949999999998
are you looking for chickens,3762.4239999999995,3763.8029999999994,1.3789999999999054
no said the little prince,3764.3169999999996,3765.9409999999993,1.6239999999997963
i am looking for friends,3766.1499999999996,3767.6699999999996,1.5199999999999818
what does tame mean,3767.8989999999994,3769.3439999999996,1.4450000000001637
it is something that is too often forgotten said the fox,3770.1069999999995,3773.2299999999996,3.1230000000000473
it means to establish bonds,3773.4239999999995,3775.8179999999993,2.393999999999778
to establish bonds,3776.5109999999995,3777.8009999999995,1.2899999999999636
that is right said the fox,3778.2649999999994,3779.8089999999993,1.543999999999869
to me you are still only a little boy just like a hundred thousand other little boys,3780.1129999999994,3784.9929999999995,4.880000000000109
and i do not need you and you do not need me either,3784.9929999999995,3787.8899999999994,2.8969999999999345
to you i am only a fox just like a hundred thousand other foxes,3788.5129999999995,3792.2769999999996,3.7640000000001237
but if you tame me we will need each other,3792.9549999999995,3795.4239999999995,2.469000000000051
to me you will be unique in the entire world,3795.9619999999995,3798.9059999999995,2.94399999999996
to you i will be unique in the entire world,3799.3099999999995,3801.9189999999994,2.6089999999999236
i am beginning to understand said the little prince,3802.8269999999993,3805.4659999999994,2.6390000000001237
there is a flower,3806.0889999999995,3807.3339999999994,1.2449999999998909
i think she has tamed me,3807.3339999999994,3808.6279999999997,1.2940000000003238
it is possible said the fox,3809.3759999999997,3811.0549999999994,1.6789999999996326
on earth you see all kinds of things,3811.3539999999994,3813.8329999999996,2.479000000000269
oh but she is not on earth said the little prince,3814.4719999999998,3817.3599999999997,2.88799999999992
the fox seemed very intrigued,3818.0589999999997,3819.7029999999995,1.643999999999778
on another planet,3820.1769999999997,3821.2219999999998,1.0450000000000728
yes,3821.7849999999994,3822.2149999999997,0.43000000000029104
are there hunters on that planet,3823.1379999999995,3825.0779999999995,1.9400000000000546
no,3825.7609999999995,3826.1709999999994,0.4099999999998545
that is interesting,3826.9039999999995,3828.0139999999997,1.1100000000001273
and chickens,3828.7919999999995,3830.1509999999994,1.3589999999999236
no,3830.8249999999994,3831.2249999999995,0.40000000000009095
nothing is perfect sighed the fox,3832.5559999999996,3834.7949999999996,2.2390000000000327
but the fox came back to his idea,3835.5979999999995,3837.423,1.8250000000002728
my life is very monotonous,3838.6399999999994,3840.3349999999996,1.6950000000001637
I hunt chickens,3840.7539999999995,3841.7179999999994,0.9639999999999418
men hunt me,3841.9429999999993,3842.673,0.7300000000004729
all the chickens look alike and all the men look alike,3843.3609999999994,3846.3039999999996,2.943000000000211
so i get a bit bored,3846.7169999999996,3847.8479999999995,1.1309999999998581
but if you tame me it would bring some sunlight into my life,3848.4069999999997,3852.3749999999995,3.967999999999847
i would come to know a sound of footsteps,3852.7989999999995,3854.9639999999995,2.1649999999999636
unlike any other other footsteps send me hurrying back underground yours would call me out of my burrow like music,3854.9639999999995,3862.9929999999995,8.028999999999996
and then look you see the wheat fields down there,3863.2969999999996,3866.2849999999994,2.987999999999829
i do not eat bread,3866.8289999999997,3867.7389999999996,0.9099999999998545
wheat is of no use to me,3868.1329999999994,3869.3919999999994,1.2590000000000146
the wheat fields mean nothing to me and that is sad,3869.9459999999995,3872.7449999999994,2.798999999999978
but your hair is the color of gold so it will be wonderful when you have tamed me,3873.4729999999995,3878.2409999999995,4.768000000000029
the wheat which is golden will remind me of you and i will love the sound of the wind blowing through the wheat,3878.6699999999996,3885.3259999999996,6.655999999999949
the fox went silent and gazed at the little prince for a long time,3886.6079999999997,3890.432,3.824000000000069
please tame me he said,3891.1649999999995,3893.673,2.5080000000002656
i really want to the little prince replied,3894.6109999999994,3897.0249999999996,2.4140000000002146
but i do not have much time,3897.0249999999996,3899.048,2.0230000000001382
i have friends to discover and many things to understand,3899.5519999999997,3902.5369999999994,2.9849999999996726
one only understands the things that one tames said the fox,3903.5439999999994,3907.8279999999995,4.2840000000001055
men no longer have the time to get to know anything,3908.1719999999996,3911.2559999999994,3.0839999999998327
they buy things ready made in the shops,3911.7599999999993,3913.8189999999995,2.0590000000001965
but as there are not any shops that sell friends men no longer have any friends,3914.4019999999996,3918.8059999999996,4.403999999999996
if you want a friend tame me,3919.6039999999994,3921.7479999999996,2.144000000000233
what should i do asked the little prince,3922.9349999999995,3925.2079999999996,2.2730000000001382
you have to be very patient replied the fox,3926.1109999999994,3928.8539999999994,2.742999999999938
first you will sit down a little way away from me like this in the grass,3929.2879999999996,3933.3469999999998,4.0590000000001965
i will watch you out of the corner of my eye and you will not say anything,3933.7459999999996,3937.3989999999994,3.6529999999997926
words are a source of misunderstandings,3937.9119999999994,3940.0019999999995,2.0900000000001455
but every day you will be able to sit a little closer,3940.4909999999995,3943.6189999999997,3.1280000000001564
the next day the little prince came back,3944.9609999999993,3946.9349999999995,1.97400000000016
it would have been better to come back at the same time of day said the fox,3947.8479999999995,3951.7709999999997,3.923000000000229
if you come for example at four o clock in the afternoon from three o clock i would start to feel happy as the time got nearer,3952.0999999999995,3959.7909999999997,7.691000000000258
i would feel happier and happier already by four o clock,3959.7909999999997,3963.5239999999994,3.73299999999972
i would be jumping about and getting restless,3963.5239999999994,3965.7829999999994,2.2590000000000146
i would come to learn the price of happiness,3966.0969999999998,3968.7709999999997,2.673999999999978
but if you come at just any time i would never know at what time my heart should be ready to greet you,3969.4389999999994,3974.3869999999997,4.94800000000032
we must observe the rites,3974.8659999999995,3976.3109999999997,1.4450000000001637
what is a rite asked the little prince,3977.2729999999997,3979.432,2.1590000000001055
they are also something too often forgotten said the fox,3980.49,3983.9929999999995,3.5029999999997017
they are what make one day different from other days one hour different from other hours,3984.6659999999997,3990.0139999999997,5.347999999999956
