Unnamed: 0,word,lemma,onset,offset,logfreq,pos,section,top_down,bottom_up,left_corner
3916,guerre,guerre,1437.4099999999999,1437.6399999999999,2.3280124390596533,NC,3,1,1,1
3917,des,des,1437.6399999999999,1437.75,3.782165069204706,P,3,2,1,2
3918,moutons,moutons,1437.75,1438.09,0.960470782291084,NC,3,2,2,2
3919,et,et,1438.09,1438.1399999999999,4.110895292218618,CC,3,2,1,2
3920,des,des,1438.1399999999999,1438.26,3.782165069204706,P,3,2,1,2
3921,fleurs,fleurs,1438.26,1438.74,1.8725058999284008,NC,3,2,8,3
3922,ce,ce,1439.6,1439.74,3.900823035057866,CLS,3,3,1,2
3923,n',n',1439.74,1439.77,3.947471953809069,ADV,3,1,1,1
3924,est,est,1439.77,1439.9099999999999,4.358377487435835,V,3,1,2,2
3925,pas,pas,1439.9099999999999,1440.05,4.262811902599896,ADV,3,1,1,1
3926,plus,plus,1440.05,1440.17,3.611609675770642,ADV,3,2,1,2
3927,sérieux,sérieux,1440.17,1440.65,2.035709838227875,ADJ,3,1,1,1
3928,et,et,1440.65,1440.74,4.110895292218618,CC,3,2,1,2
3929,plus,plus,1440.74,1441.0,3.611609675770642,ADV,3,2,1,2
3930,important,important,1441.0,1441.58,2.2352506118370594,ADJ,3,1,4,2
3931,que,que,1441.69,1441.76,3.6128791792035377,CS,3,2,1,2
3932,les,les,1441.76,1441.96,3.99830860799912,DET,3,2,1,2
3933,additions,additions,1441.96,1442.45,-0.4317981585561338,NC,3,1,1,1
3934,d',d',1442.45,1442.5,3.858826430391473,P,3,2,1,2
3935,un,un,1442.5,1442.6399999999999,4.10330930142218,DET,3,2,1,2
3936,gros,gros,1442.6399999999999,1442.93,2.314709693165588,ADJ,3,1,1,1
3937,monsieur,monsieur,1442.93,1443.25,2.7660036442527165,NC,3,1,1,1
3938,rouge,rouge,1443.25,1443.7,2.0516540844988804,ADJ,3,2,8,3
3939,et,et,1444.72399,1444.850097,4.110895292218618,CC,3,3,1,2
3940,si,si,1444.850097,1445.05,3.541927288828811,CS,3,2,1,2
3941,je,je,1445.05,1445.2,4.414780879467412,CLS,3,2,1,2
3942,connais,connais,1445.2,1445.56,2.6189680354044653,V,3,1,2,2
3943,moi,moi,1445.56,1445.94,3.567763687458981,PRO,3,2,3,3
3944,une,une,1446.2,1446.43,3.910279072880409,DET,3,2,1,2
3945,fleur,fleur,1446.43,1446.92,1.401400542504935,NC,3,1,1,1
3946,unique,unique,1446.96,1447.49,1.6346787531858586,ADJ,3,2,3,3
3947,au,à,1447.49,1447.545,3.572610250170704,P,3,2,1,2
3948, ,le,1447.545,1447.6,3.572610250170704,DET,3,2,1,2
3949,monde,monde,1447.6,1448.04,2.9157268841184143,NC,3,1,1,1
3950,qui,qui,1448.36,1448.5,3.7416651970487536,PROREL,3,3,2,3
3951,n',n',1448.5,1448.55,3.947471953809069,ADV,3,2,1,2
3952,existe,existe,1448.55,1449.06,1.9337908846492369,V,3,1,2,2
3953,nulle,nulle,1449.06,1449.43,1.8060442364268856,ADJ,3,2,1,2
3954,part,part,1449.43,1449.81,2.564748891931332,N,3,1,2,2
3955,sauf,sauf,1450.09,1450.46,2.06736847128716,P,3,2,1,2
3956,dans,dans,1450.46,1450.62,3.6682544901156535,P,3,2,1,2
3957,ma,ma,1450.62,1450.75,3.3705297431126087,DET,3,2,1,2
3958,planète,planète,1450.75,1451.33,1.7426465907242208,NC,3,1,4,2
3959,et,et,1451.72,1451.82,4.110895292218618,CC,3,2,1,2
3960,qu',qu',1451.82,1451.92,-5.958607314841776,PROREL,3,3,2,3
3961,un,un,1451.92,1452.03,4.10330930142218,DET,3,2,1,2
3962,petit,petit,1452.03,1452.32,2.8559550485202423,ADJ,3,1,1,1
3963,mouton,mouton,1452.32,1452.76,0.7839035864157362,NC,3,1,2,2
3964,peut,peut,1452.76,1452.92,3.0826561395455894,V,3,2,2,2
3965,anéantir,anéantir,1452.92,1453.58,0.644438599315786,VINF,3,3,2,3
3966,d',d',1453.58,1453.7,3.858826430391473,P,3,2,1,2
3967,un,un,1453.7,1453.86,4.10330930142218,DET,3,2,1,2
3968,seul,seul,1453.86,1454.1399999999999,2.7176372225396896,ADJ,3,1,1,1
3969,coup,coup,1454.1399999999999,1454.44,2.5904963119260684,NC,3,1,1,1
3970,comme,comme,1454.67,1454.95,3.462954735900558,P,3,2,1,2
3971,ça,ça,1454.95,1455.18,3.9528820040244574,PRO,3,2,5,3
3972,un,un,1455.44,1455.59,4.10330930142218,DET,3,2,1,2
3973,matin,matin,1455.59,1456.03,2.4232950367309822,NC,3,1,3,2
3974,sans,sans,1456.23,1456.51,3.0014914093053013,P,3,2,1,2
3975,se,se,1456.51,1456.6599999999999,3.4492885949573804,CLR,3,2,1,2
3976,rendre,rendre,1456.6599999999999,1456.95,2.150172896700466,V,3,2,1,2
3977,compte,compte,1456.95,1457.28,2.371714202827149,N,3,1,3,2
3978,de,de,1457.28,1457.4099999999999,4.401761613355665,P,3,2,1,2
3979,ce,ce,1457.4099999999999,1457.6,3.900823035057866,PRO,3,2,1,2
3980,qu',qu',1457.6,1457.6399999999999,-5.958607314841776,CS,3,2,1,2
3981,il,il,1457.6399999999999,1457.77,4.121341164711327,CLS,3,2,1,2
3982,fait,fait,1457.77,1458.02,3.500538344574484,V,3,1,14,2
3983,ce,ce,1458.45,1458.54,3.900823035057866,CLS,3,3,1,2
3984,n',n',1458.54,1458.58,3.947471953809069,ADV,3,1,1,1
3985,est,est,1458.58,1458.68,4.358377487435835,V,3,1,2,2
3986,pas,pas,1458.68,1458.85,4.262811902599896,ADV,3,1,1,1
3987,important,important,1458.85,1459.45,2.2352506118370594,ADJ,3,2,2,2
3988,ça,ça,1459.45,1459.77,3.9528820040244574,PRO,3,2,4,3
3989,il,il,1461.24,1461.35,4.121341164711327,CLS,3,3,1,2
3990,rougit,rougit,1461.35,1461.8899999999999,0.2174839705347832,V,3,1,2,2
3991,puis,puis,1462.1,1462.4099999999999,2.7258626490337554,ADV,3,1,1,1
3992,reprit,reprit,1462.4099999999999,1462.9099999999999,-0.2839965728470393,ADJ,3,2,4,3
3993,si,si,1463.73,1463.99,3.541927288828811,CS,3,3,1,2
3994,quelqu',quelqu,1463.99,1464.31,-5.958607314841776,DET,3,2,1,2
3995,un,un,1464.31,1464.49,4.10330930142218,PRO,3,1,2,2
3996,aime,aime,1464.54,1464.75,2.875807608285662,V,3,2,2,2
3997,une,une,1464.75,1464.87,3.910279072880409,DET,3,2,1,2
3998,fleur,fleur,1464.87,1465.21,1.401400542504935,NC,3,1,1,1
3999,qui,qui,1465.21,1465.36,3.7416651970487536,PROREL,3,3,2,3
4000,n',n',1465.36,1465.44,3.947471953809069,ADV,3,2,1,2
4001,existe,existe,1465.44,1465.9,1.9337908846492369,V,3,1,2,2
4002,qu',qu',1465.9,1466.03,-5.958607314841776,ADV,3,1,1,1
4003,à,à,1466.03,1466.18,4.0860179562324985,P,3,2,1,2
4004,un,un,1466.27,1466.61,4.10330930142218,PRO,3,2,1,2
4005,exemplaire,exemplaire,1466.61,1467.21,0.8954225515647829,ADJ,3,2,4,3
4006,dans,dans,1467.21,1467.34,3.6682544901156535,P,3,2,1,2
4007,les,les,1467.34,1467.51,3.99830860799912,DET,3,2,1,2
4008,millions,millions,1467.51,1468.12,1.9440876799094,NC,3,1,1,1
4009,et,et,1468.12,1468.18,4.110895292218618,CC,3,2,1,2
4010,les,les,1468.18,1468.33,3.99830860799912,DET,3,2,1,2
4011,millions,millions,1468.33,1468.6599999999999,1.9440876799094,N,3,1,1,1
4012,d',d',1468.6599999999999,1468.72,3.858826430391473,P,3,2,1,2
4013,étoiles,étoiles,1468.72,1469.23,1.5190400399627952,NC,3,2,10,3
4014,ça,ça,1469.74,1469.98,3.9528820040244574,PRO,3,2,2,2
4015,suffit,suffit,1469.98,1470.45,2.2743887957812645,V,3,2,2,2
4016,pour,pour,1470.45,1470.57,3.8516398708931017,P,3,3,1,2
4017,qu',qu',1470.57,1470.65,-5.958607314841776,C,3,1,2,2
4018,il,il,1470.65,1470.72,4.121341164711327,CLS,3,2,1,2
4019,soit,soit,1470.72,1471.03,2.6844413877154203,VS,3,1,2,2
4020,heureux,heureux,1471.03,1471.32,2.216192302627919,ADJ,3,2,2,2
4021,quand,quand,1471.32,1471.58,3.262624298363359,CS,3,2,1,2
4022,il,il,1471.58,1471.74,4.121341164711327,CLS,3,2,1,2
4023,les,les,1471.74,1471.8,3.99830860799912,CLO,3,1,1,1
4024,regarde,regarde,1471.8,1472.3899999999999,2.7877791708681072,V,3,1,6,2
4025,il,il,1472.9,1473.07,4.121341164711327,CLS,3,3,1,2
4026,se,se,1473.07,1473.25,3.4492885949573804,CLR,3,1,1,1
4027,dit,dit,1473.25,1473.54,3.3350504959155685,V,3,1,2,2
4028,ma,ma,1474.08,1474.23,3.3705297431126087,DET,3,3,1,2
4029,fleur,fleur,1474.23,1474.57,1.401400542504935,NC,3,1,2,2
4030,est,est,1474.57,1474.65,4.358377487435835,V,3,2,2,2
4031,là,là,1474.65,1474.83,3.329410084207037,ADV,3,2,1,2
4032,quelque,quelque,1474.83,1475.2,2.97645085939718,ADJ,3,2,1,2
4033,part,part,1475.2,1475.65,2.564748891931332,N,3,1,6,2
4034,mais,mais,1476.48,1476.65,3.714371678047351,CC,3,3,1,2
4035,si,si,1476.71,1476.82,3.541927288828811,CS,3,3,1,2
4036,le,le,1476.82,1476.93,4.229259370610864,DET,3,2,1,2
4037,mouton,mouton,1476.97,1477.34,0.7839035864157362,NC,3,1,2,2
4038,mange,mange,1477.34,1477.74,2.0162391914609943,V,3,2,3,3
4039,la,la,1477.74,1477.8799999999999,4.204881501436933,DET,3,2,1,2
4040,fleur,fleur,1477.8799999999999,1478.34,1.401400542504935,NC,3,1,2,2
4041,c',c',1478.77,1478.8899999999999,-5.958607314841776,CLS,3,2,1,2
4042,est,est,1478.8899999999999,1478.97,4.358377487435835,V,3,1,2,2
4043,pour,pour,1478.97,1479.12,3.8516398708931017,P,3,2,1,2
4044,lui,lui,1479.12,1479.3799999999999,3.364391505914084,PRO,3,2,3,3
4045,comme,comme,1479.3799999999999,1479.6399999999999,3.462954735900558,ADV,3,3,1,2
4046,si,si,1479.6399999999999,1480.02,3.541927288828811,C,3,1,2,2
4047,brusquement,brusquement,1480.27,1481.07,0.6884198309021876,ADV,3,2,1,2
4048,toutes,toutes,1481.35,1481.68,2.5975635617026724,PRO,3,1,2,2
4049,les,les,1481.68,1481.97,3.99830860799912,DET,3,3,1,2
4050,étoiles,étoiles,1481.97,1482.22,1.5190400399627952,NC,3,1,3,2
4051,s',s',1482.22,1482.34,3.5165261194378967,CLR,3,2,1,2
4052,éteignaient,éteignaient,1482.34,1482.78,-0.7447272536220488,V,3,1,7,2
4053,et,et,1482.78,1482.83,4.110895292218618,CC,3,3,1,2
4054,ce,ce,1483.57,1483.81,3.900823035057866,CLS,3,2,1,2
4055,n',n',1483.81,1483.86,3.947471953809069,ADV,3,1,1,1
4056,est,est,1483.86,1483.94,4.358377487435835,V,3,1,1,1
4057,pas,pas,1483.94,1484.12,4.262811902599896,ADV,3,1,2,2
4058,important,important,1484.12,1484.62,2.2352506118370594,ADJ,3,2,2,2
4059,ça,ça,1484.74,1485.07,3.9528820040244574,PRO,3,2,5,3
4060,il,il,1486.62,1486.92,4.121341164711327,CLS,3,3,1,2
4061,ne,ne,1486.92,1486.95,4.125709901406003,ADV,3,1,1,1
4062,put,put,1486.95,1487.08,0.7075701846135144,V,3,1,2,2
4063,rien,rien,1487.08,1487.43,3.3768615274323657,ADV,3,3,1,2
4064,dire,dire,1487.43,1487.67,3.2085649623031087,VINF,3,1,2,2
4065,de,de,1487.67,1487.79,4.401761613355665,P,3,2,1,2
4066,plus,plus,1487.79,1488.31,3.611609675770642,ADV,3,1,5,2
4067,il,il,1488.77,1488.96,4.121341164711327,CLS,3,3,1,2
4068,éclata,éclata,1488.96,1489.46,-0.2596372315431303,V,3,1,2,2
4069,brusquement,brusquement,1489.46,1490.3899999999999,0.6884198309021876,ADV,3,2,2,2
4070,en,en,1490.3899999999999,1490.4099999999999,3.9730807254758806,P,3,2,1,2
4071,sanglots,sanglots,1490.4099999999999,1490.92,0.5428254394031476,NC,3,2,5,3
4072,la,la,1491.8799999999999,1492.07,4.204881501436933,DET,3,3,1,2
4073,nuit,nuit,1492.11,1492.29,2.7503926705022126,NC,3,1,2,2
4074,était,était,1492.29,1492.62,3.4325780894612063,V,3,2,1,2
4075,tombée,tombée,1492.62,1493.1,1.559906626232516,VPP,3,1,4,2
4076,j',j',1493.6399999999999,1493.76,-5.958607314841776,CLS,3,3,1,2
4077,avais,avais,1493.76,1493.95,2.895068778041826,V,3,1,1,1
4078,lâché,lâché,1493.95,1494.31,1.0696681006108673,VPP,3,1,2,2
4079,mes,mes,1494.31,1494.53,3.0424691898465235,DET,3,3,1,2
4080,outils,outils,1494.53,1494.92,1.0236639223104305,NC,3,1,2,2
4081,je,je,1495.56,1495.77,4.414780879467412,CLS,3,2,1,2
4082,me,me,1495.77,1495.84,3.693027470733397,CLO,3,1,1,1
4083,moquais,moquais,1495.9099999999999,1496.25,-0.1249386787023729,V,3,1,2,2
4084,bien,bien,1496.25,1496.59,3.6372575100302114,ADV,3,1,1,1
4085,de,de,1496.59,1496.72,4.401761613355665,P,3,2,1,2
4086,mon,mon,1496.72,1496.87,3.5853490394350964,DET,3,2,1,2
4087,marteau,marteau,1496.87,1497.3,1.0733517060549287,NC,3,1,1,1
4088,de,de,1497.42,1497.6299999999999,4.401761613355665,P,3,2,1,2
4089,mon,mon,1497.6299999999999,1497.82,3.5853490394350964,DET,3,2,1,2
4090,boulon,boulon,1497.82,1498.21,0.0253059062359458,NC,3,1,1,1
4091,de,de,1498.35,1498.51,4.401761613355665,P,3,2,1,2
4092,la,la,1498.51,1498.67,4.204881501436933,DET,3,2,1,2
4093,soif,soif,1498.67,1499.1399999999999,1.49526674577622,NC,3,1,6,2
4094,et,et,1499.35,1499.47,4.110895292218618,CC,3,2,1,2
4095,de,de,1499.47,1499.58,4.401761613355665,P,3,2,1,2
4096,la,la,1499.58,1499.71,4.204881501436933,DET,3,2,1,2
4097,mort,mort,1499.71,1500.1399999999999,2.872214563455872,NC,3,1,8,2
4098,il,il,1500.8799999999999,1501.06,4.121341164711327,CLS,3,3,1,2
4099,y,y,1501.06,1501.2,3.6412737732515454,CLO,3,1,1,1
4100,avait,avait,1501.2,1501.58,2.9966648740728563,V,3,1,2,2
4101,sur,sur,1501.73,1502.03,3.410358759877348,P,3,2,1,2
4102,une,une,1502.03,1502.11,3.910279072880409,DET,3,2,1,2
4103,étoile,étoile,1502.11,1502.6299999999999,1.3498600841328785,NC,3,1,3,2
4104,une,une,1502.85,1503.08,3.910279072880409,DET,3,2,1,2
4105,planète,planète,1503.08,1503.61,1.7426465907242208,NC,3,1,2,2
4106,la,la,1503.8799999999999,1504.04,4.204881501436933,DET,3,2,1,2
4107,mienne,mienne,1504.04,1504.54,1.7391766327025158,PRO,3,1,2,2
4108,la,la,1504.95,1505.12,4.204881501436933,DET,3,3,1,2
4109,terre,terre,1505.1599999999999,1505.55,2.441789366691385,NC,3,1,2,2
4110,un,un,1506.15,1506.35,4.10330930142218,DET,3,2,1,2
4111,petit,petit,1506.35,1506.68,2.8559550485202423,ADJ,3,1,1,1
4112,prince,prince,1506.68,1507.1299999999999,1.6515687398345504,NC,3,1,1,1
4113,à,à,1507.1299999999999,1507.27,4.0860179562324985,P,3,2,1,2
4114,consoler,consoler,1507.27,1507.9099999999999,0.8215135349552177,VINF,3,2,7,3
4115,je,je,1508.87,1509.06,4.414780879467412,CLS,3,3,1,2
4116,le,le,1509.06,1509.21,4.229259370610864,DET,3,2,1,2
4117,pris,pris,1509.21,1509.44,2.5807311528550168,DET,3,1,3,2
4118,dans,dans,1509.44,1509.59,3.6682544901156535,P,3,2,1,2
4119,les,les,1509.59,1509.72,3.99830860799912,DET,3,2,1,2
4120,bras,bras,1509.72,1509.99,2.1739434375753417,NC,3,1,5,2
4121,je,je,1510.5,1510.6599999999999,4.414780879467412,CLS,3,3,1,2
4122,le,le,1510.6599999999999,1510.8,4.229259370610864,CLO,3,1,1,1
4123,berçai,berçai,1510.8,1511.35,-5.958607314841776,V,3,1,4,2
4124,je,je,1511.84,1511.96,4.414780879467412,CLS,3,3,1,2
4125,lui,lui,1511.96,1512.1399999999999,3.364391505914084,CLO,3,1,1,1
4126,disais,disais,1512.1399999999999,1512.71,1.9928626718305185,V,3,1,2,2
4127,la,la,1513.4,1513.56,4.204881501436933,DET,3,2,1,2
4128,fleur,fleur,1513.56,1513.88,1.401400542504935,NC,3,1,2,2
4129,que,que,1513.88,1514.02,3.6128791792035377,CS,3,2,1,2
4130,tu,tu,1514.02,1514.19,4.166423896907322,CLS,3,2,1,2
4131,aimes,aimes,1514.19,1514.35,2.2314186141632004,V,3,1,3,2
4132,n',n',1514.35,1514.4,3.947471953809069,ADV,3,3,1,2
4133,est,est,1514.4,1514.52,4.358377487435835,V,3,1,1,1
4134,pas,pas,1514.52,1514.74,4.262811902599896,ADV,3,1,1,1
4135,en,en,1514.74,1514.82,3.9730807254758806,P,3,2,1,2
4136,danger,danger,1514.82,1515.29,1.884965198766736,N,3,1,6,2
4137,je,je,1515.57,1515.6799999999998,4.414780879467412,CLS,3,3,1,2
4138,lui,lui,1515.6799999999998,1515.85,3.364391505914084,CLO,3,1,1,1
4139,dessinerai,dessinerai,1515.85,1516.42,-0.4948498859630897,V,3,1,2,2
4140,une,une,1516.42,1516.52,3.910279072880409,DET,3,2,1,2
4141,muselière,muselière,1516.52,1517.1,-0.2076082404542547,NC,3,1,2,2
4142,à,à,1517.1,1517.17,4.0860179562324985,P,3,2,1,2
4143,ton,ton,1517.17,1517.35,3.2492105908906552,DET,3,2,1,2
4144,mouton,mouton,1517.35,1517.69,0.7839035864157362,NC,3,1,5,2
4145,je,je,1518.19,1518.37,4.414780879467412,CLS,3,3,1,2
4146,te,te,1518.37,1518.5,3.6027217859334866,CLO,3,1,1,1
4147,dessinerai,dessinerai,1518.5,1519.01,-0.4948498859630897,V,3,1,2,2
4148,une,une,1519.01,1519.11,3.910279072880409,DET,3,2,1,2
4149,armure,armure,1519.11,1519.46,0.6989700130219084,NC,3,1,2,2
4150,pour,pour,1519.46,1519.59,3.8516398708931017,P,3,2,1,2
4151,ta,ta,1519.59,1519.73,3.1024234142552705,DET,3,2,1,2
4152,fleur,fleur,1519.73,1520.08,1.401400542504935,NC,3,1,5,2
4153,je,je,1520.62,1521.03,4.414780879467412,NPP,3,3,4,4
4154,je,je,1521.77,1521.88,4.414780879467412,CLS,3,3,1,2
4155,ne,ne,1521.9299999999998,1522.0,4.125709901406003,ADV,3,1,1,1
4156,savais,savais,1522.0,1522.36,2.3741248603632368,V,3,1,2,2
4157,pas,pas,1522.36,1522.47,4.262811902599896,ADV,3,2,1,2
4158,trop,trop,1522.47,1522.6399999999999,2.934266092097517,ADV,3,1,2,2
4159,quoi,quoi,1522.6399999999999,1522.82,3.3947982776134755,PROWH,3,2,2,2
4160,dire,dire,1522.82,1523.19,3.2085649623031087,VINF,3,3,5,4
4161,je,je,1523.47,1523.7,4.414780879467412,CLS,3,3,1,2
4162,me,me,1523.7,1523.82,3.693027470733397,CLO,3,1,1,1
4163,sentais,sentais,1523.82,1524.25,1.36567514232707,V,3,1,2,2
4164,très,très,1524.25,1524.65,3.2013752725033435,ADV,3,2,1,2
4165,maladroit,maladroit,1524.65,1525.19,0.7671558735060178,ADJ,3,1,4,2
4166,je,je,1526.01,1526.1799999999998,4.414780879467412,CLS,3,3,1,2
4167,ne,ne,1526.1799999999998,1526.27,4.125709901406003,ADV,3,1,1,1
4168,savais,savais,1526.27,1526.74,2.3741248603632368,V,3,1,2,2
4169,comment,comment,1526.74,1527.08,3.2172891260555567,ADVWH,3,2,1,2
4170,l',l',1527.08,1527.15,4.056551938962388,CLO,3,2,1,2
4171,atteindre,atteindre,1527.15,1527.71,1.3877456613873014,VINF,3,1,2,2
4172,où,où,1528.03,1528.1799999999998,3.3379082992433213,PROWH,3,2,2,2
4173,le,le,1528.1799999999998,1528.32,4.229259370610864,CLO,3,3,1,2
4174,rejoindre,rejoindre,1528.32,1528.97,1.6189889214091615,VINF,3,1,6,2
4175,c',c',1529.6799999999998,1529.79,-5.958607314841776,CLS,3,3,1,2
4176,est,est,1529.79,1529.95,4.358377487435835,V,3,1,2,2
4177,tellement,tellement,1529.95,1530.55,2.264109156542223,ADV,3,2,1,2
4178,mystérieux,mystérieux,1530.55,1531.17,1.0733517060549287,ADJ,3,1,2,2
4179,le,le,1531.17,1531.27,4.229259370610864,DET,3,2,1,2
4180,pays,pays,1531.27,1531.58,2.3065751283108407,NC,3,1,1,1
4181,des,des,1531.58,1531.71,3.782165069204706,P,3,2,1,2
4182,larmes,larmes,1531.71,1532.15,1.6080979473960253,NC,3,2,6,3
4183,j',j',1538.2714999999998,1538.38,-5.958607314841776,CLS,3,3,1,2
4184,appris,appris,1538.38,1538.6599999999999,2.085183508409723,V,3,1,2,2
4185,bien,bien,1538.74,1538.97,3.6372575100302114,ADV,3,2,1,2
4186,vite,vite,1539.08,1539.33,2.6916737100422377,ADV,3,1,2,2
4187,à,à,1539.3899999999999,1539.4099999999999,4.0860179562324985,P,3,2,1,2
4188,mieux,mieux,1539.54,1539.76,2.8487124191109507,ADV,3,1,1,1
4189,connaître,connaître,1539.82,1540.3,1.9475807497943312,VINF,3,2,2,2
4190,cette,cette,1540.36,1540.65,3.2792721588850378,DET,3,2,1,2
4191,fleur,fleur,1540.65,1541.21,1.401400542504935,NC,3,1,5,2
4192,il,il,1541.97,1542.23,4.121341164711327,CLS,3,3,1,2
4193,avait,avait,1542.23,1542.49,2.9966648740728563,V,3,1,1,1
4194,toujours,toujours,1542.49,1543.05,3.030340606075638,ADV,3,1,1,1
4195,eu,eu,1543.05,1543.25,2.836817639469837,VPP,3,1,2,2
4196,sur,sur,1543.45,1543.67,3.410358759877348,P,3,2,1,2
4197,la,la,1543.67,1543.81,4.204881501436933,DET,3,2,1,2
4198,planète,planète,1543.81,1544.33,1.7426465907242208,NC,3,1,1,1
4199,du,de,1544.33,1544.4,3.6429292337333306,P,3,2,1,2
4200, ,le,1544.4,1544.47,3.6429292337333306,DET,3,2,1,2
4201,petit,petit,1544.47,1544.81,2.8559550485202423,ADJ,3,1,1,1
4202,prince,prince,1544.81,1545.4099999999999,1.6515687398345504,NC,3,1,1,1
4203,des,des,1545.61,1545.82,3.782165069204706,P,3,2,1,2
4204,fleurs,fleurs,1545.82,1546.32,1.8725058999284008,NC,3,2,1,2
4205,très,très,1546.32,1546.59,3.2013752725033435,ADV,3,2,1,2
4206,simples,simples,1546.59,1547.1399999999999,1.1846914336561247,ADJ,3,1,4,2
4207,ornées,ornées,1547.67,1548.11,-0.5686360749912343,VPP,3,2,1,2
4208,d',d',1548.11,1548.23,3.858826430391473,P,3,2,1,2
4209,un,un,1548.23,1548.38,4.10330930142218,DET,3,2,1,2
4210,seul,seul,1548.38,1548.67,2.7176372225396896,ADJ,3,1,1,1
4211,rang,rang,1548.67,1548.88,1.2878017321688573,NC,3,1,1,1
4212,de,de,1548.88,1548.99,4.401761613355665,P,3,2,1,2
4213,pétales,pétales,1548.99,1549.62,0.3636119986927708,NC,3,2,8,3
4214,et,et,1550.02,1550.09,4.110895292218618,CC,3,2,1,2
4215,qui,qui,1550.09,1550.26,3.7416651970487536,PROREL,3,3,2,3
4216,ne,ne,1550.26,1550.35,4.125709901406003,ADV,3,2,1,2
4217,tenaient,tenaient,1550.35,1550.6799999999998,0.5514500101721582,V,3,1,2,2
4218,point,point,1550.6799999999998,1550.94,2.3552790709837814,N,3,3,1,2
4219,de,de,1550.94,1551.11,4.401761613355665,P,3,1,1,1
4220,place,place,1551.11,1551.63,2.4677560513919534,N,3,1,3,2
4221,et,et,1551.88,1551.95,4.110895292218618,CC,3,2,1,2
4222,qui,qui,1551.95,1552.08,3.7416651970487536,PROREL,3,3,2,3
4223,ne,ne,1552.08,1552.22,4.125709901406003,ADV,3,2,1,2
4224,dérangeaient,dérangeaient,1552.22,1552.76,-1.154901339565498,V,3,1,2,2
4225,personne,personne,1552.76,1553.47,2.885677777750113,PRO,3,2,10,3
4226,elles,elles,1554.6,1554.84,2.6237763281639146,CLS,3,3,1,2
4227,apparaissaient,apparaissaient,1554.84,1555.51,-0.4948498859630897,V,3,1,2,2
4228,un,un,1555.51,1555.59,4.10330930142218,DET,3,2,1,2
4229,matin,matin,1555.59,1556.0,2.4232950367309822,NC,3,1,2,2
4230,dans,dans,1556.0,1556.1599999999999,3.6682544901156535,P,3,2,1,2
4231,l',l',1556.1599999999999,1556.24,4.056551938962388,DET,3,2,1,2
4232,herbe,herbe,1556.24,1556.57,1.4415380402734144,NC,3,1,3,2
4233,et,et,1556.97,1557.06,4.110895292218618,C,3,3,1,2
4234,puis,puis,1557.06,1557.35,2.7258626490337554,ADV,3,1,2,2
4235,elles,elles,1557.35,1557.47,2.6237763281639146,CLS,3,2,1,2
4236,s',s',1557.47,1557.56,3.5165261194378967,CLR,3,1,1,1
4237,éteignaient,éteignaient,1557.56,1557.96,-0.7447272536220488,V,3,1,2,2
4238,le,le,1557.96,1558.11,4.229259370610864,DET,3,2,1,2
4239,soir,soir,1558.11,1558.67,2.744957610075118,NC,3,1,5,2
4240,mais,mais,1559.45,1559.62,3.714371678047351,CC,3,3,1,2
4241,celle,celle,1559.62,1560.01,2.1501421621559147,PRO,3,2,2,2
4242,-là,là,1560.01,1560.31,3.329410084207037,ADV,3,1,1,1
4243,avait,avait,1560.3899999999999,1560.6399999999999,2.9966648740728563,V,3,2,1,2
4244,germé,germé,1560.6399999999999,1561.1,-0.387216037354794,VPP,3,1,2,2
4245,un,un,1561.1,1561.22,4.10330930142218,DET,3,2,1,2
4246,jour,jour,1561.22,1561.69,2.802924163531644,NC,3,1,1,1
4247,d',d',1561.86,1561.96,3.858826430391473,P,3,2,1,2
4248,une,une,1561.96,1562.19,3.910279072880409,DET,3,2,1,2
4249,graine,graine,1562.19,1562.65,0.7411516067337175,NC,3,1,1,1
4250,apportée,apportée,1562.65,1563.21,0.3961993645372814,VPP,3,2,1,2
4251,d',d',1563.21,1563.34,3.858826430391473,P,3,2,6,3
4252,on,on,1563.34,1563.5,3.9339911415057136,CLS,3,2,1,2
4253,ne,ne,1563.5,1563.63,4.125709901406003,ADV,3,1,1,1
4254,sait,sait,1563.63,1563.9,2.603642280371253,V,3,1,2,2
4255,où,où,1563.9,1564.1,3.3379082992433213,P,3,3,1,2
4256,et,et,1564.52,1564.6,4.110895292218618,C,3,1,2,2
4257,le,le,1564.6,1564.72,4.229259370610864,DET,3,2,1,2
4258,petit,petit,1564.72,1565.03,2.8559550485202423,ADJ,3,1,1,1
4259,prince,prince,1565.03,1565.48,1.6515687398345504,NC,3,1,2,2
4260,avait,avait,1565.48,1565.81,2.9966648740728563,V,3,2,1,2
4261,surveillé,surveillé,1565.81,1566.34,0.5763413617255402,VPP,3,1,2,2
4262,de,de,1566.34,1566.49,4.401761613355665,P,3,2,1,2
4263,très,très,1566.49,1567.0,3.2013752725033435,ADV,3,2,1,2
4264,près,près,1567.0,1567.34,2.3297232242611616,ADV,3,1,3,2
4265,cette,cette,1567.34,1567.69,3.2792721588850378,DET,3,2,1,2
4266,brindille,brindille,1567.69,1568.31,-0.16115084632152,NC,3,1,1,1
4267,qui,qui,1568.4099999999999,1568.56,3.7416651970487536,PROREL,3,3,2,3
4268,ne,ne,1568.56,1568.65,4.125709901406003,ADV,3,2,1,2
4269,ressemblait,ressemblait,1568.65,1569.3,1.1274287810901855,V,3,1,2,2
