Unnamed: 0,word,lemma,onset,offset,logfreq,pos,section,top_down,bottom_up,left_corner
6728,人,人,2309.08,2309.28,10.91693258096741,NOUN,4,2,3,3
6729,致意,致意,2309.28,2309.6600000000003,3.141519505619972,VERB,4,2,5,3
6730,用,用,2309.6600000000003,2309.86,9.219764623880025,VERB,4,2,4,3
6731,的,的,2309.86,2310.03,13.549001743000456,PART,4,1,5,2
6732,爱,爱,2310.7200000000003,2310.8100000000004,6.488473660972803,VERB,4,6,1,2
6733,虚荣,虚荣,2310.8100000000004,2311.1600000000003,3.3050168231881862,VERB,4,2,4,3
6734,的,的,2311.1600000000003,2311.23,13.549001743000456,PART,4,1,2,2
6735,人,人,2311.23,2311.36,10.91693258096741,NOUN,4,2,3,3
6736,回答,回答,2311.36,2311.61,6.903608693768208,VERB,4,2,1,2
6737,道,道,2311.61,2311.8,7.746548361771867,VERB,4,2,5,3
6738,当,当,2312.42,2312.5600000000004,8.529402948041533,VERB,4,3,1,2
6739,人们,人们,2312.5600000000004,2312.8,8.765672426554964,NOUN,4,5,2,3
6740,向,向,2312.8,2312.9300000000003,9.070746295510752,ADP,4,3,1,2
6741,我,我,2312.9300000000003,2313.05,10.534098233242508,PRON,4,2,3,3
6742,欢呼,欢呼,2313.05,2313.44,3.806951336938849,VERB,4,2,4,3
6743,的,的,2313.44,2313.54,13.549001743000456,PART,4,1,2,2
6744,时候,时候,2313.54,2313.9100000000003,8.502951457651319,NOUN,4,2,4,3
6745,我,我,2314.3500000000004,2314.4900000000002,10.534098233242508,PRON,4,2,2,2
6746,就,就,2314.4900000000002,2314.6400000000003,10.143313771089671,ADV,4,3,2,3
6747,用,用,2314.6400000000003,2314.73,9.219764623880025,ADP,4,2,1,2
6748,帽子,帽子,2314.73,2315.08,4.197021480250725,NOUN,4,2,3,3
6749,向,向,2315.08,2315.28,9.070746295510752,VERB,4,2,1,2
6750,他们,他们,2315.28,2315.5200000000004,9.915474866735266,PRON,4,2,3,3
6751,致意,致意,2315.5200000000004,2315.88,3.141519505619972,VERB,4,2,4,3
6752,可惜,可惜,2316.28,2316.75,5.194960398004136,ADV,4,5,2,3
6753,没有,没有,2317.09,2317.36,9.863041372805316,VERB,4,2,1,2
6754,一,一,2317.36,2317.53,11.4288871621941,NUM,4,3,1,2
6755,个,个,2317.53,2317.6600000000003,10.347959152135804,NUM,4,2,3,3
6756,人,人,2317.6600000000003,2317.75,10.91693258096741,NOUN,4,2,6,3
6757,经过,经过,2317.75,2318.04,8.005604276417596,VERB,4,2,1,2
6758,这里,这里,2318.04,2318.34,8.278515101542945,PRON,4,2,4,3
6759,小王子,小王子,2319.09,2319.54,-0.807436326962073,NOUN,4,5,2,3
6760,不,不,2319.54,2319.6800000000003,10.967124178394917,ADV,4,4,2,3
6761,解,解,2319.6800000000003,2319.84,6.956604489027375,VERB,4,2,1,2
6762,其,其,2319.84,2320.05,9.903338541434524,PRON,4,3,2,3
6763,意,意,2320.05,2320.25,7.294971552033505,NOUN,4,2,2,2
6764,说道,说道,2320.71,2321.08,5.742294603489565,VERB,4,2,7,3
6765,啊,啊,2321.76,2322.07,5.44965552350966,PART,4,1,2,2
6766,是,是,2322.6000000000004,2322.8900000000003,11.813576063887458,VERB,4,2,2,2
6767,吗,吗,2322.8900000000003,2323.1600000000003,7.516993537684965,PART,4,1,2,2
6768,爱,爱,2323.79,2323.94,6.488473660972803,VERB,4,6,1,2
6769,虚荣,虚荣,2323.94,2324.3,3.3050168231881862,NOUN,4,2,4,3
6770,的,的,2324.3,2324.3700000000003,13.549001743000456,PART,4,1,2,2
6771,人,人,2324.3700000000003,2324.5600000000004,10.91693258096741,NOUN,4,2,3,3
6772,向,向,2324.7200000000003,2324.9,9.070746295510752,ADP,4,3,1,2
6773,小王子,小王子,2324.9,2325.32,-0.807436326962073,NOUN,4,2,3,3
6774,建议,建议,2325.32,2325.6600000000003,7.515102167075265,VERB,4,2,1,2
6775,道,道,2325.6600000000003,2325.84,7.746548361771867,VERB,4,3,1,2
6776,你,你,2326.2400000000002,2326.44,9.315711767574822,PRON,4,3,2,3
6777,用,用,2326.44,2326.6200000000003,9.219764623880025,VERB,4,3,1,2
6778,一,一,2326.6200000000003,2326.8100000000004,11.4288871621941,NUM,4,3,1,2
6779,只,只,2326.8100000000004,2326.96,8.687318340146405,NUM,4,2,3,3
6780,手,手,2326.96,2327.2200000000003,7.034733244736816,NOUN,4,2,4,3
6781,去,去,2327.61,2327.76,8.632603636927483,VERB,4,2,1,2
6782,拍,拍,2327.76,2327.92,4.90154932904286,VERB,4,3,2,3
6783,另,另,2327.92,2328.05,8.413233250051734,DET,4,2,1,2
6784,一,一,2328.05,2328.1400000000003,11.4288871621941,NUM,4,2,1,2
6785,只,只,2328.1400000000003,2328.2700000000004,8.687318340146405,NUM,4,2,4,3
6786,手,手,2328.2700000000004,2328.46,7.034733244736816,NOUN,4,2,11,3
6787,小王子,小王子,2329.34,2329.86,-0.807436326962073,NOUN,4,3,2,3
6788,就,就,2330.01,2330.11,10.143313771089671,ADV,4,3,1,2
6789,拍,拍,2330.11,2330.28,4.90154932904286,VERB,4,3,2,3
6790,起,起,2330.28,2330.38,8.784025306312923,VERB,4,1,3,2
6791,巴掌,巴掌,2330.38,2330.7000000000003,2.4083855118802573,NOUN,4,3,1,2
6792,来,来,2330.7000000000003,2330.9,10.289595344182525,VERB,4,1,5,2
6793,这,这,2331.58,2331.7000000000003,11.129278789292488,DET,4,4,1,2
6794,位,位,2331.7000000000003,2331.78,8.577096988795265,NUM,4,2,3,3
6795,爱,爱,2331.78,2331.94,6.488473660972803,VERB,4,3,1,2
6796,虚荣,虚荣,2331.94,2332.26,3.3050168231881862,ADJ,4,2,4,3
6797,者,者,2332.26,2332.4500000000003,9.750863273832389,NOUN,4,2,3,3
6798,就,就,2332.65,2332.78,10.143313771089671,ADV,4,3,2,3
6799,谦逊,谦逊,2332.78,2333.19,2.163323025660538,VERB,4,3,2,3
6800,地,地,2333.19,2333.2700000000004,10.18742007921881,NOUN,4,1,2,2
6801,举起,举起,2333.2700000000004,2333.55,3.0386959729861065,VERB,4,3,1,2
6802,帽子,帽子,2333.55,2333.96,4.197021480250725,NOUN,4,2,3,3
6803,向,向,2334.1400000000003,2334.33,9.070746295510752,ADP,4,3,1,2
6804,小王子,小王子,2334.33,2334.7200000000003,-0.807436326962073,NOUN,4,2,3,3
6805,致意,致意,2334.7200000000003,2335.13,3.141519505619972,VERB,4,2,6,3
6806,小王子,小王子,2335.8900000000003,2336.3100000000004,-0.807436326962073,NOUN,4,3,2,3
6807,心想,心想,2336.3100000000004,2336.67,3.1688869425231285,VERB,4,2,1,2
6808,这,这,2337.51,2337.6200000000003,11.129278789292488,PRON,4,3,2,3
6809,比,比,2337.6200000000003,2337.78,8.60159261021106,ADP,4,3,1,2
6810,访问,访问,2337.78,2338.09,6.74419463061303,VERB,4,2,1,2
6811,那,那,2338.09,2338.2400000000002,8.880679246981725,DET,4,3,1,2
6812,位,位,2338.2400000000002,2338.36,8.577096988795265,NUM,4,2,3,3
6813,国王,国王,2338.36,2338.75,5.255644702261084,NOUN,4,2,5,3
6814,有趣,有趣,2338.75,2339.1800000000003,5.3734248390348425,VERB,4,2,6,3
6815,于是,于是,2339.8500000000004,2340.2200000000003,6.920148168912099,ADV,4,3,2,3
6816,他,他,2340.54,2340.67,10.667244187208931,PRON,4,2,2,2
6817,又,又,2340.67,2340.84,9.206756758496828,ADV,4,3,2,3
6818,拍,拍,2340.84,2341.0,4.90154932904286,VERB,4,3,2,3
6819,起,起,2341.0,2341.1200000000003,8.784025306312923,VERB,4,1,2,2
6820,巴掌,巴掌,2341.1200000000003,2341.38,2.4083855118802573,NOUN,4,2,1,2
6821,来,来,2341.38,2341.54,10.289595344182525,PART,4,3,6,4
6822,爱,爱,2342.04,2342.1800000000003,6.488473660972803,VERB,4,3,1,2
6823,虚荣,虚荣,2342.1800000000003,2342.53,3.3050168231881862,ADJ,4,2,1,2
6824,者,者,2342.53,2342.71,9.750863273832389,NOUN,4,1,2,2
6825,又,又,2342.98,2343.1400000000003,9.206756758496828,ADV,4,7,2,3
6826,举起,举起,2343.1400000000003,2343.38,3.0386959729861065,VERB,4,2,1,2
6827,帽子,帽子,2343.38,2343.7200000000003,4.197021480250725,NOUN,4,2,5,3
6828,来,来,2343.7200000000003,2343.88,10.289595344182525,VERB,4,1,2,2
6829,向,向,2343.94,2344.1200000000003,9.070746295510752,VERB,4,2,1,2
6830,他,他,2344.1200000000003,2344.23,10.667244187208931,PRON,4,2,3,3
6831,致意,致意,2344.23,2344.63,3.141519505619972,VERB,4,2,6,3
6832,小王子,小王子,2345.38,2345.8100000000004,-0.807436326962073,NOUN,4,4,2,3
6833,这样,这样,2345.8100000000004,2346.0200000000004,9.279369482806482,ADV,4,4,2,3
6834,做,做,2346.0200000000004,2346.15,8.971218850033047,VERB,4,3,1,2
6835,了,了,2346.15,2346.26,11.717088826693631,PART,4,1,2,2
6836,五,五,2346.26,2346.3700000000003,9.385799687356828,NUM,4,2,1,2
6837,分钟,分钟,2346.3700000000003,2346.8500000000004,6.349242132913674,NUM,4,2,5,3
6838,之后,之后,2347.28,2347.67,8.298270718801248,PART,4,2,4,3
6839,对,对,2347.96,2348.08,10.687452473351607,VERB,4,3,1,2
6840,这,这,2348.08,2348.19,11.129278789292488,DET,4,3,1,2
6841,种,种,2348.19,2348.3500000000004,10.708159918073598,NUM,4,2,3,3
6842,单调,单调,2348.3500000000004,2348.63,3.6046550988595967,ADJ,4,4,2,3
6843,的,的,2348.63,2348.7000000000003,13.549001743000456,PART,4,1,2,2
6844,把戏,把戏,2348.7000000000003,2349.04,3.032738999183086,NOUN,4,2,5,3
6845,有点儿,有点,2349.04,2349.25,5.856858291310669,ADV,4,3,2,3
6846,厌倦,厌倦,2349.25,2349.6200000000003,3.6237274114772,VERB,4,2,1,2
6847,了,了,2349.6200000000003,2349.76,11.717088826693631,PART,4,1,4,2
6848,说道,说道,2350.2000000000003,2350.53,5.742294603489565,VERB,4,3,1,2
6849,要,要,2351.3100000000004,2351.51,10.12225671012577,VERB,4,5,1,2
6850,想,想,2351.51,2351.9300000000003,8.367560058756213,VERB,4,1,2,2
6851,叫,叫,2351.9300000000003,2352.13,6.116971013472702,VERB,4,2,1,2
6852,你,你,2352.13,2352.26,9.315711767574822,PRON,4,4,2,3
6853,的,的,2352.26,2352.3500000000004,13.549001743000456,PART,4,1,2,2
6854,帽子,帽子,2352.3500000000004,2352.6200000000003,4.197021480250725,NOUN,4,2,3,3
6855,掉,掉,2352.6200000000003,2352.86,6.22842026969195,VERB,4,2,1,2
6856,下来,下来,2352.86,2353.13,7.365595229726964,VERB,4,1,5,2
6857,该,该,2353.5600000000004,2353.6600000000003,8.639729711343655,VERB,4,4,1,2
6858,怎么,怎么,2353.6600000000003,2353.88,7.921644116814911,ADV,4,3,2,3
6859,做,做,2353.88,2354.04,8.971218850033047,VERB,4,2,5,3
6860,呢,呢,2354.04,2354.2000000000003,8.01806027407455,INTJ,4,1,6,2
6861,可,可,2354.7400000000002,2354.88,9.183302315982594,ADV,4,6,1,2
6862,这,这,2354.88,2355.0600000000004,11.129278789292488,DET,4,3,1,2
6863,回,回,2355.0600000000004,2355.2200000000003,7.826183724317839,NUM,4,2,3,3
6864,爱,爱,2355.2200000000003,2355.33,6.488473660972803,VERB,4,2,1,2
6865,虚荣,虚荣,2355.33,2355.69,3.3050168231881862,ADJ,4,2,7,3
6866,者,者,2355.69,2355.8700000000003,9.750863273832389,NOUN,4,2,3,3
6867,听,听,2356.07,2356.29,7.51917274634125,VERB,4,2,1,2
6868,不,不,2356.29,2356.38,10.967124178394917,ADV,4,6,2,3
6869,进,进,2356.38,2356.53,8.492094846527648,VERB,4,2,1,2
6870,他,他,2356.53,2356.6800000000003,10.667244187208931,PRON,4,2,5,3
6871,的,的,2356.6800000000003,2356.7700000000004,13.549001743000456,PART,4,1,2,2
6872,话,话,2356.7700000000004,2356.98,8.328248872466416,NOUN,4,2,5,3
6873,因为,因为,2357.6000000000004,2357.79,9.073169679411498,ADP,4,3,1,2
6874,凡是,凡是,2357.79,2358.09,6.058891860414666,ADV,4,4,2,3
6875,爱,爱,2358.09,2358.21,6.488473660972803,VERB,4,5,1,2
6876,虚荣,虚荣,2358.21,2358.57,3.3050168231881862,VERB,4,2,4,3
6877,的,的,2358.57,2358.6400000000003,13.549001743000456,PART,4,1,2,2
6878,人,人,2358.6400000000003,2358.79,10.91693258096741,NOUN,4,2,4,3
6879,只,只,2359.07,2359.23,8.687318340146405,ADV,4,3,2,3
6880,听,听,2359.23,2359.44,7.51917274634125,VERB,4,2,1,2
6881,得,得,2359.44,2359.51,8.835887911676375,PART,4,5,1,2
6882,进,进,2359.51,2359.6800000000003,8.492094846527648,VERB,4,2,1,2
6883,赞美,赞美,2359.6800000000003,2360.03,4.245934824118007,NOUN,4,2,5,3
6884,的,的,2360.03,2360.1200000000003,13.549001743000456,PART,4,1,2,2
6885,话,话,2360.1200000000003,2360.32,8.328248872466416,NOUN,4,2,8,3
6886,他,他,2360.9500000000003,2361.08,10.667244187208931,PRON,4,4,2,3
6887,问,问,2361.08,2361.1800000000003,7.875194154710013,VERB,4,2,1,2
6888,小王子,小王子,2361.1800000000003,2361.57,-0.807436326962073,NOUN,4,2,2,2
6889,道,道,2361.57,2361.79,7.746548361771867,VERB,4,3,1,2
6890,你,你,2362.48,2362.65,9.315711767574822,PRON,4,3,2,3
6891,真的,真的,2362.65,2363.01,-1.0051219455807707,ADV,4,2,2,2
6892,钦佩,钦佩,2363.01,2363.4,3.2885511301109243,VERB,4,2,1,2
6893,我,我,2363.4,2363.55,10.534098233242508,PRON,4,2,8,3
6894,吗,吗,2363.55,2363.7700000000004,7.516993537684965,PART,4,1,2,2
6895,钦佩,钦佩,2364.6200000000003,2365.3100000000004,3.2885511301109243,NOUN,4,3,2,3
6896,是,是,2365.4,2365.55,11.813576063887458,VERB,4,2,1,2
6897,什么,什么,2365.55,2365.8500000000004,9.138085113257745,DET,4,3,2,3
6898,意思,意思,2365.8500000000004,2366.2400000000002,6.989085465191689,NOUN,4,2,5,3
6899,钦佩,钦佩,2367.07,2367.6400000000003,3.2885511301109243,VERB,4,3,1,2
6900,嘛,嘛,2367.6400000000003,2367.9900000000002,3.045759767153639,INTJ,4,1,2,2
6901,就是,就是,2368.5600000000004,2368.8900000000003,9.456678438683554,ADV,4,3,2,3
6902,承认,承认,2368.8900000000003,2369.3500000000004,7.311190995935014,VERB,4,2,1,2
6903,我,我,2369.6400000000003,2369.8,10.534098233242508,PRON,4,3,2,3
6904,是,是,2369.8,2369.94,11.813576063887458,VERB,4,2,1,2
6905,星球,星球,2369.94,2370.26,2.7995348912243885,NOUN,4,6,2,3
6906,上,上,2370.26,2370.4,10.760238470227222,PART,4,1,2,2
6907,最,最,2370.4,2370.6000000000004,8.982441783369733,ADV,4,6,2,3
6908,美,美,2370.6000000000004,2370.79,7.968423718958465,VERB,4,2,3,3
6909,的,的,2370.79,2370.92,13.549001743000456,PART,4,1,2,2
6910,人,人,2370.92,2371.09,10.91693258096741,NOUN,4,2,3,3
6911,服饰,服饰,2371.57,2371.83,3.820083139729281,NOUN,4,5,2,3
6912,最,最,2371.83,2371.9700000000003,8.982441783369733,ADV,4,3,2,3
6913,好,好,2371.9700000000003,2372.1400000000003,9.374807143197954,VERB,4,2,4,3
6914,的,的,2372.1400000000003,2372.3100000000004,13.549001743000456,PART,4,1,2,2
6915,人,人,2372.3100000000004,2372.42,10.91693258096741,NOUN,4,2,3,3
6916,最,最,2372.6000000000004,2372.75,8.982441783369733,ADV,4,6,2,3
6917,富有,富有,2372.75,2373.17,5.760943851454723,VERB,4,2,4,3
6918,的,的,2373.17,2373.25,13.549001743000456,PART,4,1,2,2
6919,人,人,2373.25,2373.42,10.91693258096741,NOUN,4,2,3,3
6920,最,最,2373.42,2373.5600000000004,8.982441783369733,ADV,4,3,2,3
6921,聪明,聪明,2373.5600000000004,2373.98,5.467963090012321,VERB,4,2,5,3
6922,的,的,2373.98,2374.0600000000004,13.549001743000456,PART,4,1,2,2
6923,人,人,2374.0600000000004,2374.23,10.91693258096741,NOUN,4,2,8,3
6924,可,可,2374.79,2375.0,9.183302315982594,VERB,4,3,2,3
6925,您,您,2375.0,2375.32,6.6503217384912015,PRON,4,2,2,2
6926,是,是,2375.84,2376.01,11.813576063887458,VERB,4,2,1,2
6927,您,您,2376.01,2376.15,6.6503217384912015,PRON,4,6,2,3
6928,的,的,2376.15,2376.28,13.549001743000456,PART,4,1,2,2
6929,星球,星球,2376.28,2376.59,2.7995348912243885,NOUN,4,2,3,3
6930,上,上,2376.59,2376.7400000000002,10.760238470227222,VERB,4,1,2,2
6931,唯一,唯一,2376.7400000000002,2377.0600000000004,-0.2757535015865071,ADJ,4,3,2,3
6932,的,的,2377.0600000000004,2377.1400000000003,13.549001743000456,PART,4,1,2,2
6933,人,人,2377.1400000000003,2377.32,10.91693258096741,NOUN,4,2,4,3
6934,呀,呀,2377.32,2377.4900000000002,4.512188293617776,PART,4,1,2,2
6935,让,让,2378.2700000000004,2378.42,8.070404713120041,VERB,4,4,1,2
6936,我,我,2378.42,2378.54,10.534098233242508,PRON,4,2,2,2
6937,高兴,高兴,2378.54,2379.04,6.050304047130416,VERB,4,3,5,4
6938,吧,吧,2379.04,2379.19,6.177194870782348,PART,4,1,2,2
6939,请,请,2379.57,2379.8900000000003,7.182965145826051,VERB,4,4,1,2
6940,你,你,2379.8900000000003,2380.1000000000004,9.315711767574822,PRON,4,2,2,2
6941,还是,还是,2380.3900000000003,2380.69,8.436614606852991,ADV,4,4,2,3
6942,来,来,2380.69,2380.76,10.289595344182525,VERB,4,2,1,2
6943,钦佩,钦佩,2380.76,2381.23,3.2885511301109243,VERB,4,2,1,2
6944,我,我,2381.23,2381.3500000000004,10.534098233242508,PRON,4,2,8,3
6945,吧,吧,2381.3500000000004,2381.55,6.177194870782348,PART,4,1,2,2
6946,小王子,小王子,2382.38,2383.09,-0.807436326962073,NOUN,4,4,2,3
6947,轻轻,轻轻,2383.09,2383.4900000000002,-4.074541934925921,VERB,4,4,2,3
6948,地,地,2383.4900000000002,2383.57,10.18742007921881,PART,4,1,2,2
6949,耸了耸,耸耸,2383.57,2384.0200000000004,-0.5293290953305504,VERB,4,2,1,2
6950,肩膀,肩膀,2384.0200000000004,2384.42,4.04768961684968,NOUN,4,2,5,3
6951,说道,说道,2384.7400000000002,2385.1000000000004,5.742294603489565,VERB,4,3,2,3
6952,我,我,2385.57,2385.7700000000004,10.534098233242508,PRON,4,2,2,2
6953,钦佩,钦佩,2385.7700000000004,2386.3100000000004,3.2885511301109243,VERB,4,2,1,2
6954,你,你,2386.3100000000004,2386.58,9.315711767574822,PRON,4,2,5,3
6955,可是,可是,2387.3100000000004,2387.79,7.153053199881483,ADV,4,3,2,3
6956,这,这,2388.3500000000004,2388.4700000000003,11.129278789292488,PRON,4,2,2,2
6957,有,有,2388.4700000000003,2388.59,11.141756531663797,VERB,4,2,1,2
6958,什么,什么,2388.59,2388.9100000000003,9.138085113257745,DET,4,5,2,3
6959,能,能,2388.9100000000003,2389.08,9.42263949445072,NOUN,4,2,1,2
6960,使,使,2389.08,2389.21,9.423635910402565,VERB,4,2,1,2
6961,你,你,2389.21,2389.36,9.315711767574822,PRON,4,2,2,2
6962,这样,这样,2389.36,2389.61,9.279369482806482,ADV,4,4,2,3
6963,感,感,2389.61,2389.7400000000002,7.157765078827559,VERB,4,2,1,2
6964,兴趣,兴趣,2389.7400000000002,2390.03,6.902116410403668,NOUN,4,2,8,3
6965,的,的,2390.03,2390.2000000000003,13.549001743000456,PART,4,1,5,2
6966,于是,于是,2391.0600000000004,2391.2700000000004,6.920148168912099,ADV,4,3,2,3
6967,小王子,小王子,2391.2700000000004,2391.67,-0.807436326962073,NOUN,4,2,2,2
6968,就,就,2391.67,2391.8100000000004,10.143313771089671,ADV,4,3,2,3
6969,走开,走开,2391.8100000000004,2392.1800000000003,2.5151124918450662,VERB,4,2,1,2
6970,了,了,2392.1800000000003,2392.33,11.717088826693631,PART,4,1,4,2
6971,小王子,小王子,2392.9900000000002,2393.4300000000003,-0.807436326962073,NOUN,4,3,2,3
6972,在,在,2393.4300000000003,2393.55,11.76214703363635,ADP,4,3,1,2
6973,路上,路上,2393.55,2393.9500000000003,5.778726049977287,NOUN,4,2,3,3
6974,自言自语,言语,2394.17,2394.78,4.49710601875595,VERB,4,4,2,3
6975,地,地,2394.78,2394.8900000000003,10.18742007921881,PART,4,1,2,2
6976,说,说,2394.8900000000003,2395.1000000000004,10.280013362803595,VERB,4,3,1,2
6977,了,了,2395.1000000000004,2395.2000000000003,11.717088826693631,PART,4,1,2,2
6978,一,一,2395.2000000000003,2395.3100000000004,11.4288871621941,NUM,4,4,2,3
6979,句,句,2395.3100000000004,2395.53,6.844107028103038,NUM,4,2,3,3
6980,这些,这些,2396.23,2396.58,9.35458442856651,DET,4,5,2,3
6981,大人,大人,2396.58,2396.9700000000003,4.335039843449545,NOUN,4,2,3,3
6982,肯定,肯定,2397.36,2397.8,7.350020866146069,ADV,4,3,2,3
6983,是,是,2397.8,2397.9700000000003,11.813576063887458,VERB,4,2,1,2
6984,十分,十分,2397.9700000000003,2398.25,8.082976077518726,ADV,4,3,2,3
6985,古怪,古怪,2398.25,2398.6400000000003,3.394810361337304,VERB,4,2,6,3
6986,的,的,2398.6400000000003,2398.78,13.549001743000456,PART,4,1,7,2
6987,小王子,小王子,2399.7000000000003,2400.28,-0.807436326962073,NOUN,4,3,2,3
6988,所,所,2400.28,2400.42,9.89196729849819,PART,4,7,1,2
6989,访问,访问,2400.42,2400.67,6.74419463061303,VERB,4,2,4,3
6990,的,的,2400.67,2400.78,13.549001743000456,PART,4,1,2,2
6991,下,下,2400.78,2400.9500000000003,9.7626488406527,DET,4,2,1,2
6992,一,一,2400.9500000000003,2401.09,11.4288871621941,NUM,4,2,1,2
6993,个,个,2401.09,2401.1800000000003,10.347959152135804,NUM,4,2,4,3
6994,星球,星球,2401.1800000000003,2401.5,2.7995348912243885,NOUN,4,2,3,3
6995,上,上,2401.5,2401.69,10.760238470227222,PART,4,1,2,2
6996,住,住,2402.0600000000004,2402.2200000000003,7.88222887754296,VERB,4,2,1,2
6997,着,着,2402.2200000000003,2402.33,9.759306279287683,PART,4,1,1,1
6998,一,一,2402.33,2402.44,11.4288871621941,NUM,4,3,1,2
6999,个,个,2402.44,2402.54,10.347959152135804,NUM,4,2,3,3
7000,酒鬼,酒鬼,2402.54,2403.15,-1.374365790254617,VERB,4,2,6,3
7001,访问,访问,2403.9,2404.15,6.74419463061303,NOUN,4,4,1,2
7002,时间,时间,2404.15,2404.4,8.816008211985327,NOUN,4,1,2,2
7003,非常,非常,2404.4,2404.6400000000003,7.984995128844476,ADV,4,3,2,3
7004,短,短,2404.6400000000003,2404.9100000000003,6.691553825450445,VERB,4,2,4,3
7005,可是,可是,2405.4300000000003,2405.8900000000003,7.153053199881483,ADV,4,3,2,3
7006,他,他,2406.3,2406.42,10.667244187208931,PRON,4,2,2,2
7007,却,却,2406.42,2406.5600000000004,8.332593441509932,ADV,4,3,2,3
7008,使,使,2406.5600000000004,2406.67,9.423635910402565,VERB,4,2,1,2
7009,小王子,小王子,2406.67,2407.08,-0.807436326962073,NOUN,4,2,2,2
7010,非常,非常,2407.08,2407.4,7.984995128844476,ADV,4,4,2,3
7011,忧伤,忧伤,2407.4,2407.79,3.604872649780967,VERB,4,2,8,3
7012,你,你,2408.65,2408.79,9.315711767574822,PRON,4,4,2,3
7013,在,在,2408.79,2408.9,11.76214703363635,ADV,4,3,2,3
7014,干,干,2408.9,2409.07,6.450310851751571,VERB,4,2,1,2
7015,什么,什么,2409.07,2409.4100000000003,9.138085113257745,DET,4,2,5,3
7016,小王子,小王子,2410.36,2410.92,-0.807436326962073,NOUN,4,3,2,3
7017,问,问,2410.92,2411.07,7.875194154710013,VERB,4,2,1,2
7018,酒鬼,酒鬼,2411.07,2411.44,-1.374365790254617,VERB,4,2,5,3
7019,这个,这个,2412.01,2412.21,9.35483241411797,PRON,4,4,1,2
7020,酒鬼,酒鬼,2412.21,2412.6000000000004,-1.374365790254617,NOUN,4,1,2,2
7021,默默,默默,2412.6000000000004,2412.88,3.8812338466082656,ADV,4,4,2,3
7022,地,地,2412.88,2412.9700000000003,10.18742007921881,PART,4,1,2,2
7023,坐,坐,2412.9700000000003,2413.1400000000003,6.3428728968540975,VERB,4,2,1,2
7024,在,在,2413.1400000000003,2413.25,11.76214703363635,ADP,4,2,1,2
7025,那里,那里,2413.25,2413.57,7.1518451170901125,PRON,4,2,6,3
7026,面前,面前,2414.21,2414.5200000000004,6.584266392719052,NOUN,4,3,2,3
7027,有,有,2414.5200000000004,2414.6200000000003,11.141756531663797,VERB,4,2,1,2
7028,一,一,2414.6200000000003,2414.73,11.4288871621941,NUM,4,3,2,3
7029,堆,堆,2414.73,2414.86,4.661474902198559,NUM,4,2,1,2
7030,酒瓶子,酒瓶子,2414.86,2415.4100000000003,-0.7402387880937957,NOUN,4,2,6,3
7031,有的,有的,2416.04,2416.28,1.044156102872051,PRON,4,3,2,3
7032,装,装,2416.28,2416.4500000000003,5.801039243474679,VERB,4,2,1,2
7033,着,着,2416.4500000000003,2416.54,9.759306279287683,PART,4,1,1,1
7034,酒,酒,2416.54,2416.79,6.183955057720049,NOUN,4,2,4,3
7035,有的,有的,2417.25,2417.5,1.044156102872051,PRON,4,3,2,3
7036,是,是,2417.5,2417.63,11.813576063887458,VERB,4,2,1,2
7037,空,空,2417.63,2417.8900000000003,5.657382451821884,VERB,4,4,2,3
7038,的,的,2417.8900000000003,2418.07,13.549001743000456,PART,4,1,6,2
7039,我,我,2419.2000000000003,2419.42,10.534098233242508,PRON,4,3,2,3
7040,喝酒,喝酒,2419.42,2420.38,3.932648823221802,VERB,4,2,1,2
7041,他,他,2421.1800000000003,2421.42,10.667244187208931,PRON,4,3,2,3
7042,阴沉,阴沉,2421.42,2421.8100000000004,3.1117804719166577,VERB,4,4,1,2
7043,忧郁,忧郁,2421.8100000000004,2422.13,4.128617156164197,VERB,4,1,2,2
7044,地,地,2422.13,2422.2200000000003,10.18742007921881,PART,4,1,2,2
7045,回答,回答,2422.2200000000003,2422.51,6.903608693768208,VERB,4,2,1,2
7046,道,道,2422.51,2422.6800000000003,7.746548361771867,VERB,4,2,7,3
7047,你,你,2423.29,2423.57,9.315711767574822,PRON,4,4,2,3
7048,为什么,为什么,2423.7200000000003,2424.1600000000003,7.606330699950996,ADV,4,3,2,3
7049,喝酒,喝酒,2424.1600000000003,2424.73,3.932648823221802,VERB,4,2,4,3
7050,小王子,小王子,2425.28,2425.79,-0.807436326962073,NOUN,4,3,2,3
7051,问道,问道,2425.79,2426.1600000000003,-1.1647520911726548,VERB,4,2,4,3
7052,为了,为了,2426.9100000000003,2427.4900000000002,8.741264791959512,ADP,4,3,1,2
7053,忘却,忘却,2428.01,2429.0200000000004,1.5640220489036178,NOUN,4,3,4,4
7054,酒鬼,酒鬼,2429.7200000000003,2430.19,-1.374365790254617,NOUN,4,3,2,3
7055,回答,回答,2430.19,2430.6200000000003,6.903608693768208,NOUN,4,2,4,3
7056,小王子,小王子,2431.46,2432.05,-0.807436326962073,NOUN,4,3,2,3
7057,已经,已经,2432.26,2432.4700000000003,8.725070890290654,ADV,4,3,2,3
7058,有些,有些,2432.4700000000003,2432.78,7.827615632170556,ADV,4,2,2,2
7059,可怜,可怜,2432.78,2433.19,5.21398965802397,VERB,4,2,1,2
7060,酒鬼,酒鬼,2433.19,2433.57,-1.374365790254617,VERB,4,2,5,3
